actorId,name,birthYear
nm10282595,Santiago Garcia,
nm10288338,Silla Ferradini,
nm10292622,Vincent Valmores,
nm10292987,Putra Dinata,
nm10301720,Fruzsina Hais,
nm10303766,Kim Bradford,
nm10306559,Chameera Liyanage,
nm10306722,Sayoko Hanayama,
nm10308243,Asad Khan,
nm10310555,Motiejus Ivanauskas,
nm10313353,Benio Saeki,
nm10313744,Chunrong Yang,
nm10314100,Jarita Winslow,
nm10316076,Isaak Adoyi,
nm10318507,Prashil Rawat,
nm10319163,Karen Eng,
nm10320848,Andy Bornman,
nm10322443,Craig Bragg,
nm10323147,Yvonne Lee,
nm10323184,Miyo Nishikawa,
nm10327831,Yu Huan Cui,
nm10333192,Christopher McKay,
nm10333198,John Drakakis,
nm10337014,Sunnie Wang,
nm10347947,Ray Doran,
nm10349596,Olivia Santora,
nm10349866,Farodis Haydar,
nm10350898,Ed Borris,
nm10354664,Anahí Gadda,
nm10359581,Mac Van Khoa,
nm10362194,Michelle May Clark,
nm10362306,Alexis Dounis,
nm10362347,Tianye Li,
nm10362808,Carlos Benegas,
nm10363245,Suvi Blick,
nm10365866,Jose Hita,
nm10377639,Ilke Ketboga,
nm10377642,Dilara Yardimci,
nm10382225,Sarunas Januskevicius,
nm10386208,Maggie Dukes,
nm10392036,Tej Jung,
nm10393790,Óscar Javier Cuesta,
nm10393793,José Manuel Cantor,
nm10395514,Akbar,
nm10401111,Kim Boudreau,
nm10407243,Ursula Bruck,
nm10409082,Matt Wright,
nm10410354,Venus Woernle,
nm10411179,Siddhant More,
nm10411388,Kolyn Brown,
nm10412327,Sophia DiStefano,
nm10413277,Kenji Sakai,
nm10420876,Ai Takahashi,
nm1042825,Phil Hendrie,1952
nm10431750,Asmin,
nm10436161,Tamara Kusendová,
nm10436714,Faye Kimmijser,
nm10438107,Rebecca Schene,
nm10438727,Erying Hou,
nm10438789,Prashant Barot,
nm10441641,Koroush Hedjazi,
nm10443890,Kunjika,
nm10443945,Nicole Pozzi,
nm10446554,Arun Ghadigaonkar,
nm10449626,Kelum Niroshan,
nm10451119,Jennifer Rodriguez,
nm10451477,Volodymyr Kovaliv,
nm10451478,Vladyslav Kuchymskyj,
nm10451508,Jimmy Brown,
nm10455679,Luiz Baruti,
nm10455889,Stanislas Siwiorek,
nm10460602,Poi Haywood,
nm10467158,Massimiliano Fini,
nm10468986,Ricardo Perez Solorzano,
nm10471702,Leo Cruz,
nm10474986,Kamraj,
nm10475048,Ruth Iser,
nm10483664,Joshua Joyner,
nm10485307,Lampros Stavrinopoulos,
nm10487108,Adriani Romária,
nm10487273,Evon Tan Min Ai,
nm10487771,Alex,
nm10492242,Jennifer Sands,
nm10492305,Vitta Mahes,
nm10493408,Andre Reynolds,
nm10501332,Shir Eliman,
nm10505059,Ray Aquino,
nm10505422,Akshay Kharat,
nm10506102,Susanna Hidbäck,
nm10506107,Klara Enocksson,
nm10506113,Lovisa Pedersen Johansson,
nm10508462,Mélanie Marcotte,
nm10509917,Daniel Storm Forthun Sandbye,
nm10511270,Helena Barakovic,
nm10511355,Andreis Dixon,
nm10511709,Cyrielle Francois,
nm10511949,Thesara Jayawardane,
nm10513489,Wall Javier,
nm10514448,Ishu Gurung,
nm10516433,Paul Fisher,
nm10517810,Clara Bardeen,
nm10518002,Alexandre Morat,
nm10519402,Cassie Du-Haney Wilson,
nm10520680,Al Gigliati,
nm10521100,Ismael Barthelemy,
nm10526021,Helga Thoroddsen,
nm10527015,Trina Saha,1993
nm10531359,Weicheng Yao,
nm1053380,Johann Urb,1977
nm10537555,Jake,
nm10543059,James Goodchild,
nm10572833,Austin Roy,
nm10618712,Raine Dayrit,
nm10622302,Rob Macarthy,
nm10627216,Toby T. Johnson,
nm10628725,Tahia Nahia,
nm10629831,Kelsey Nicole Harris,
nm10705899,Lucia Argut,
nm10730437,Yu Ren,
nm10791962,Hansee Parmar,
nm10805784,Azhar,
nm10830417,Kim Patton,
nm10866044,Lucienne Perreca,
nm10883056,Adrian Baguio,
nm1089136,Karin Bertling,1937
nm10944730,Kevin Cheek,
nm1099188,Julian Ovenden,1976
nm11006176,Sudhi Kollam,1984
nm11025973,Anurag,
nm11050411,Megan Gurcze,
nm11132165,Latoya Blake,
nm11133418,Pascal Giot,
nm11145228,Martí Múrcia,
nm11166416,Balu,
nm11208304,Aarash Shah,1988
nm11283066,Myllyniemi Joni,
nm1130456,Meral Polat,
nm11348298,Muzafer Ipecki,
nm11367475,Joelle Westwood,
nm1143538,Gustavo Portela,
nm11441827,Yilmaz Agbulak,
nm1156184,Bart Quentzel,
nm1157048,Zachary Levi,1980
nm11589233,Nicholas Caesar Colon,
nm1166167,Julia Marchese,
nm11663342,Erin Clark,
nm1166586,Shion Nakamaru,1983
nm1172173,Sirus Gorjestani,
nm11765144,Sofia Rania,
nm1178851,Ren Matsuzawa,1981
nm11796881,Ho-Yin Chien,
nm1180881,Raja Bundela,
nm11873025,Brian Gakwavu,
nm11891480,Sanjana Choudhary,
nm11894475,Teresa Buchanan,
nm12008512,Melle Tistounet,
nm1209966,Oscar Isaac,1979
nm12102792,Le Huynh,
nm12203733,Alyssa Brandt,
nm12231888,Vajid Ali,
nm12231897,Vicky Choudhary,
nm1229940,Katrina Kaif,1984
nm1242836,Hiroshi Sugi,
nm1243922,Karim Abdel Aziz,1975
nm12443640,Asrar Khan,
nm12474070,Ferdinand Oghonoghor,
nm1254580,Liang Jin,
nm1257611,Agus Kuncoro,1972
nm1261649,Tanvi Hegde,1991
nm12666133,Begüm Polat,
nm12674562,Jenni Hytönen,
nm1284928,Adrian Alandy,1980
nm1293353,Lee Hyeong-cheol,1971
nm1302331,Satish Sharma,
nm13030700,Juan Ignacio Ugüet,
nm1305153,Tominosuke Hayama,
nm13154954,Twila Cassadore,
nm13154982,Rowley Craig,
nm1315893,Chunli Song,1951
nm13159338,Mihai Kolcsar,
nm1316038,Fan Tong,
nm1327526,Arnaud Maillard,
nm13277930,Jennie Marie Lewin,
nm1328076,Miyuki Sawashiro,1985
nm1340370,Brian Caspe,1975
nm1343925,Derek Boone,
nm13639498,Dan Block,
nm13732389,Momoka Kurita,
nm13770118,Z. Gabelko,
nm13795299,Ryô Akiyama,
nm13808563,Moe Eazy,
nm13812494,Joshua Carrao,
nm1387739,Dennis Trillo,1981
nm1388135,Najoua Zouhair,
nm13946181,Katherine Gibson,2001
nm14002885,Xiaodong Wang,
nm14060220,Fellipe Castro,
nm1411548,Irshad,
nm14183742,Sbu Shongwe,
nm14214691,Carlos Alberto Zuluaga,
nm14245592,Zhipeng Li,
nm1426536,Shaun Chen,1978
nm14333923,Jhaydi Barboza,
nm14341508,Aashi Patwa,
nm1434526,Yadh Beji,
nm14371606,Ali Abbas,
nm1438370,David Coco,1970
nm1454306,Hamid Djavadan,
nm1460660,Wojciech Zielinski,1979
nm1462159,George Howard Adams,
nm14657366,Vijayakumar Prabhakaran,
nm1493896,Barnabé Perrotey,
nm1531455,Darrin,
nm1533208,Paul Telfer,1979
nm1546364,Ye-Min Lee,
nm1564092,Katie Dowd,
nm1621551,Kevin Dang,
nm1666541,Gabriel Crouch,
nm1671028,Makiko Aoi,
nm1671924,Katarzyna Zawadzka,1984
nm1675134,Jayakrishnan,1974
nm1678610,Theodore Bouloukos,1962
nm16801427,Parmida Poor Abbasi,
nm1699218,Metin Zakoglu,1971
nm1728167,Ali Çatalbas,1963
nm1731694,Daniel Booko,1983
nm17343620,Tejas Indapurkar,
nm1742916,Ummi Kalthoum,
nm1747928,Kuldeep Pawar,1949
nm17540477,Stephanie Mae Howard,
nm1759426,Erkan Petekkaya,1971
nm1794260,Joavany Alvarez,1976
nm1799930,Kogiku Hanayagi,
nm1807222,Sarah Baker,
nm1840812,Machiko Yashiro,
nm1857170,Jerrod I. Haarstad,
nm1866685,Jason Coviello,
nm1871740,Kemal Iskender,1940
nm1905516,Bill Mendieta,
nm1918947,Julia Koschitz,1974
nm1981794,Christina DeRosa,
nm1982843,Robin Das,
nm2049980,Hajime Sugiyama,
nm2060055,Philip Desmeules,
nm2064962,Luis Jose Lopez,
nm2120205,Sam Concepcion,1992
nm2144150,David E. Ballard,
nm2154410,Ali Akbar Mahdavifar,
nm2204974,Mandy Rudski,1979
nm2205155,Mariola Kuriata,
nm2213325,Michael Geary,
nm2253071,Charlie Tahan,1998
nm2255965,Gerhard Breit,1954
nm2295319,Mike Ivy,
nm2316240,Ryohei Kimura,
nm2320634,Tokio Emoto,1989
nm2325659,Toshio Sugiyama,
nm2330323,Michelle Batista,1986
nm2332350,Matt Monaco,
nm2345845,Victoria Savage,
nm2346095,Jia Song,1980
nm2359443,Atmaram Bhende,1923
nm2366974,Raj Arjun,
nm2381318,Shan Chiang,
nm2384746,Hôshô Bandô,
nm2405454,Karina Michel,
nm2419573,Santiago Gobernori,
nm2433192,Yusuf Gökhan Atalay,1974
nm2435847,Manav Vij,1977
nm2462840,Sudhir,1922
nm2463151,Jason Crowe,
nm2533322,Nathaniel Martello-White,
nm2615204,Ukiko Kagurazaka,
nm2616372,Leslie L. Miller,
nm2671586,Lee Hanee,1983
nm2694719,Kelly Bogues,
nm2751824,Hengameh Ghaziani,1970
nm2764483,Ailín Salas,1993
nm2772801,Irish Contreras,
nm2773295,Lucy Faust,
nm2793591,Astrid Bergès-Frisbey,1986
nm2817369,Thomas Jansen,1975
nm2837594,Theo Theodoridis,
nm2840530,Bea Hayden Kuo,1984
nm2868707,Shingo Egami,
nm2941559,Ike Amadi,
nm3003143,Murat Boz,1980
nm3005812,Johnny Kou,1954
nm3012977,Buboy Villar,
nm3017003,Changezi,
nm3031425,Daphne Gabriel,
nm3052894,Tone Bell,1983
nm3078926,JC Santos,
nm3160752,Emma Kenney,1999
nm3164927,Stunt Silva,1973
nm3166114,Ben Kasyafani,
nm3180325,David Fernandez Jr.,1976
nm3219657,Michal Kollar,1978
nm3226240,Blanche Gardin,1977
nm3251397,Tamara Lachner,
nm3252257,Nardeep Khurmi,
nm3253844,Cathrin Benesch,
nm3257879,Chaiti Ghosal,
nm3284561,Seigô Fukuoka,1929
nm3307744,Robert Coffie,1970
nm3351534,Aleksey Filimonov,1981
nm3351988,Rudy Russo,
nm3368020,Yûsuke Furusawa,
nm3368667,Kanchan Mullick,1970
nm3370088,Xiaoli Wang,
nm3427667,Milada Rajzíková,1954
nm3473547,Takayuki Shindô,
nm3474753,Jessica Marie Jordan,
nm3485306,Eiji Yuki,
nm3515177,Sebastian Fabijanski,1987
nm3517457,Mikhail Bespalov,
nm3527272,Jennifer Nangle,
nm3616423,Kaleila Jordan,
nm3619308,Mei Yong,1970
nm3620703,Inan Ulas Torun,1982
nm3622094,Spike Leffke,
nm3658399,Shigeru Harihara,
nm3679375,Alexandre Pivette,
nm3695071,Sôtarô Tanaka,
nm3696993,Sarah Bauerett,1984
nm3699411,Sophia Emberson-Bain,
nm3700404,Cássia Gentile,
nm3731565,Robert González,
nm3782061,Habibur Rehman,1931
nm3808844,Strahinja Blazic,1990
nm3819470,Neha Chauhan,
nm3826683,Cody Porter,
nm3863899,Alice Tate,
nm3889956,Hassan Zarei,
nm3955278,Max Radbill,
nm3958876,Salah Jday,
nm4003072,Xiaosu Ling,1980
nm4093647,Anup Bhandari,1979
nm4095508,Doug Drucker,
nm4128696,Michael Ham,
nm4161838,Betsy Sodaro,1984
nm4177195,Alexandra Adornetto,
nm4193969,Jolanta Mojsej,
nm4224647,Andrei Dementiev,1988
nm4234031,Paul Leonard Murray,
nm4274135,Jung-kyoo Kim,
nm4306448,Aji John,
nm4313502,Brad Brinkley,1980
nm4364027,Kemal Bozbag,
nm4439920,Pierre Guy Blanchard,
nm4450033,Divyendu Sharma,1983
nm4457317,Sadek Bachchu,
nm4474914,Borut Stergar,
nm4527948,Kieu-Trinh Nguyen,
nm4528768,Hal Cumpston,
nm4528937,Matthew Crowley,
nm4535489,Giovanna Lancellotti,1993
nm4551885,Maryam Shirazi,
nm4570325,Sharyn Kmieciak,
nm4571370,Arisa Komiya,1994
nm4662945,Jaume Belló,
nm4681019,Marcos Morau,
nm4732281,Kokoro Hirasawa,2007
nm4778390,Carlos Canel,
nm4803213,June Laporte,
nm4843024,Laura Stetman,
nm4877239,Kanchan Awasthi,
nm4959055,Rwitobroto Mukherjee,
nm4983326,Bahareh Kian Afshar,
nm4995535,Vladimir Stoyanov,
nm4997899,Burçin Bildik,1968
nm5008678,Thomas Crosby Beaver,
nm5022323,Tatyana Pletnyova,1977
nm5056119,Valerie Lalonde,
nm5088969,Andrea Pittorino,2002
nm5095124,Rika Minase,
nm5095853,Rena Ogawa,
nm5101846,Anna Abonisimova,1984
nm5118890,Abhinav Gomatam,1986
nm5174193,Jared Egusa,
nm5186106,Rachel Maybank,
nm5201899,Pervin Bagdat,1981
nm5207111,Kate Alejandrino,
nm5223819,Satoru Kawaguchi,1982
nm5226061,Haley Madison,1992
nm5373628,Brendan McGrady,
nm5402278,Corey Woods,
nm5404817,Kenjirô Yamashita,1985
nm5445942,Fatih Unru,
nm5450554,Ilyes Moutaoukkil,
nm5462040,Sam Cobean,
nm5479043,Fabio Rabello,
nm5508008,Ökkes Avgin,1964
nm5600881,Andrés Elvira,
nm5603981,Rahul Venkat,
nm5665829,John R. Dike,
nm5680219,V. Nagendra Prasad,
nm5712436,Nisha Bano,
nm5729867,Kichimatsu Nakamura,1900
nm5754203,Tabla Nani,
nm5763330,Laguparan,
nm5801305,Austin McMains,
nm5816494,Sean Manos,
nm5860022,Alessia Pratolongo,1980
nm5862210,Matej Marusin,
nm5876095,Hina Khan,1987
nm5879789,Alexa Reddy,2004
nm5920263,Teri Ann Nelson,
nm5931659,Sowmya Jaganmurthy,
nm5955447,Robere Kazadi,
nm5956330,William Franklyn-Miller,2004
nm5960961,Cory Kennedy,
nm6009491,Minal Ghorpade,
nm6016644,Frank D'Alessandro,
nm6055225,Deva Mahenra,
nm6166719,Thaddeus Street,1983
nm6194573,Ikuko Hirano,
nm6212505,Victoria Rodriguez,
nm6241667,Matt Moody,
nm6288327,Walid Nahdi,
nm6308481,Jillian Harris,
nm6311879,Nisarg Trivedi,
nm6338726,Ali Yogurtcuoglu,1984
nm6408861,Maggie Hill,
nm6411762,Vishnu Unnikrishnan,1987
nm6431173,Sam Delich,
nm6431319,Allison Lin,1985
nm6464606,Mert Denizmen,1986
nm6475293,Therese Lloyd,
nm6550916,Cristian Bota,
nm6569498,Meg Smith,
nm6573765,Tim F. Hess,
nm6598222,Nora Fatehi,1992
nm6619660,Chao Liang,
nm6685291,Lorenzo Germeno,
nm6713699,Jane Doe,
nm6793660,Raj Dhaliwal,
nm6803605,Carron Clark,
nm6811511,Chris Calabrese,
nm6845864,Pradeep Kottayam,1961
nm6868119,Haodong Zhou,
nm6949661,Alexandre Alonso,
nm6952948,Scott Michael Dunn,1973
nm6976647,Sinil Sainuddin,
nm7037298,Kathryn Davis,
nm7084525,Kimberly Alley,
nm7126666,Hana El Zahed,1994
nm7202786,Brian Stowell,
nm7204225,Chad Chambers,
nm7272981,Hari Won,
nm7299496,Kanon Hanakage,
nm7308187,Daichi Kaneko,1996
nm7309931,Sampada Joglekar Kulkarni,
nm7351489,Sami Aksu,1988
nm7427956,Firdi Billimoria,
nm7432376,Andrew Reeves,
nm7451657,Steffi Lutz,
nm7489961,Aleksandr Finevich,1954
nm7507282,Amber Ford,
nm7626470,Wido Platenkamp,
nm7739410,Alla Tuz Haret,
nm7747145,Nicholas Grant,
nm7753033,Monroe Cline,
nm7850258,Anasuya Bharadwaj,1985
nm7858230,Shapna,
nm8006127,Jang Ga-Hyun,
nm8022637,Pablo Sandstrom,
nm8054856,Metin Benli,
nm8095213,Mehdi Hosseininia,
nm8105604,Michelle Ziudith,
nm8146831,Greg Yates,
nm8206133,Nowshad Mirpuri,
nm8228726,Andrii Korzhenivskyi,
nm8311520,Stefano Salvini,
nm8359696,Ayu Ting Ting,
nm8380569,Amber Doig-Thorne,
nm8395450,Teddy Candela,
nm8412958,Fayez Al-Malki,
nm8423459,Emily Anne Angelou,
nm8468017,Élodie Arnould,
nm8474939,Crystal Gattis,
nm8530716,Damon McKinnis,
nm8574900,Adam Gradowski,
nm8610001,Dotol Nastra,
nm8662914,Bayu Skak,1993
nm8687556,Rinze Poelstra,
nm8696788,Omar Mebrouk,
nm8701144,Alakbar Aliyev,
nm8718565,Deepak,
nm8774105,Rinka Kumada,2001
nm8812543,Gem Marc Collins,
nm8819795,Jennifer Harrell,
nm8830552,Antoin Peeters,
nm8841849,Dennis Konway,
nm8844726,Dave Soltura,
nm8870296,Adesh Aware,
nm8873142,Eden Saban,
nm8884785,Heather Farace,
nm8932828,Oussama Ahammoud,
nm8951197,Venu Gopal,
nm8961397,Jean Michelangeli,
nm8983168,Ali Jalili Bale,
nm8994105,Maggie Vaughan,
nm9015727,Sharad Jadhav,
nm9067892,Alexa Key,
nm9183129,Yuki Ochi,
nm9201681,Mizuho Sorai,1953
nm9211007,Jared Battle,
nm9306890,Forough Ghajabagli,
nm9326197,Mo Shokoohi,
nm9369004,Elysia Welch,
nm9380852,Dennis van Ooijen,
nm9403098,Demi Singleton,2007
nm9408094,Po-Hsiang Huang,
nm9409083,Oshini Liyanage,
nm9410159,Xiang Wei,
nm9448072,Madison Humes,
nm9453091,Souphaphone Somvichith,
nm9466769,Apostolis Koutsogiannis,
nm9488941,Irsyadillah,
nm9499214,Anton Csaszar,
nm9505910,Prajakta Hanamghar,1988
nm9547522,Keith Ranga,
nm9639687,Erdi Ünver,
nm9657375,Ricci Rivero,
nm9688435,Charli Quevedo,
nm9724541,Zuhal Ergen,
nm9769811,Ke Chen,
nm9792345,Reina Aoyama,
nm9793176,Oliver De Los Santos,
nm9802066,Mariya Korytova,
nm9830527,Matteo Salamone,
nm9839032,Tsubasa Sakiyama,1989
nm9854005,Marco Stefano Speziali,
nm9858166,Satnam Laddi,
nm9864876,Kerem Tanik,1985
nm9887655,Sam A Coleman,
nm9932497,Sajad Hamidian,
nm9933531,Raymon de Ronde,
nm9956418,Muhammad Al-Hmeli,
nm0000227,Mira Sorvino,1967
nm0001133,Brian Dennehy,1938
nm0001575,Tatum O'Neal,1963
nm0005241,Ralf Moeller,1959
nm0005510,Shania Twain,1965
nm0007023,José Luis López Vázquez,1922
nm0008739,Zainal Abidin,
nm0014417,Michiko Ai,
nm0015663,Sa'eed Saleh,1940
nm0019455,Mohammad Ali,1931
nm0024032,Sriyani Amarasena,
nm0028059,Jorge Andrade,
nm0039327,Mark Ashworth,
nm0043268,Tom Avni,1986
nm0047624,Quentin Baillot,
nm0048081,Izudin Bajrovic,1963
nm0056817,Bessie Barredo,1945
nm0059935,Nelson Baskeville,
nm0070123,Avraham Ben-Yosef,1907
nm0081070,Andrew Bicknell,
nm0098284,Arthur Bostrom,1955
nm0099560,Max H. Boulois,
nm0100460,Koen De Bouw,1964
nm0103852,Bryndis Petra Bragadóttir,
nm0111002,Tereza Brodská,1968
nm0127150,Anna Böttcher,1967
nm0131829,Leonardo Camilo,
nm0139528,Renato Carpentieri,1943
nm0147923,Arap Celal,1922
nm0149260,Alain Chabat,1958
nm0149826,Shankar Chakraborty,1962
nm0154543,Deborah Chavez,
nm0155693,Kristin Chenoweth,1968
nm0157133,Shigeru Chiba,1954
nm0157300,Ying-Chieh Han,1927
nm0161524,Lyudmila Chursina,1941
nm0162535,Caco Ciocler,1971
nm0169753,Scott Cohen,
nm0183904,Dave Courtney,1959
nm0184434,David Coverdale,1951
nm0196185,Craig muMs Grant,1968
nm0202137,Shin Date,
nm0211140,Sven De Ridder,1974
nm0219558,Stefan Dennis,1958
nm0222144,Rahul Dev,1968
nm0246703,Paquito Diaz,1937
nm0246873,Enver Dönmez,1943
nm0251014,Toshio Egi,1952
nm0258574,Necati Er,1940
nm0261218,Joan Espuig,
nm0264768,Elena Fabrizi,1915
nm0267772,Lonnie Farmer,
nm0273946,Adam Ferrara,
nm0282348,Hugo Flink,1879
nm0282982,François Florey,
nm0297793,Hideo Fujino,1878
nm0297956,Mitsuru Fukikoshi,1965
nm0300939,Holly Gagnier,
nm0303366,Yuriy Galtsev,1961
nm0303577,Mónica Galán,1950
nm0313368,Britt George,
nm0323372,Tamara Glynn,
nm0346485,Nacha Guevara,1940
nm0348126,Birtane Güngör,1952
nm0357277,Yuriko Hamada,
nm0375792,Ranja Bonalana,1973
nm0385843,Michio Hino,
nm0404924,Michael Hyatt,
nm0407548,Ikunosuke Koizumi,1917
nm0425539,Kenny Johnston,
nm0429348,Tilky Jones,
nm0436315,Salih Kalyon,1946
nm0477461,Masako Kyôzuka,1930
nm0479098,Sebastian De la Torre,
nm0484005,Alexandra Lamy,1971
nm0497888,Trent Walker,
nm0513385,Karsen Liotta,1998
nm0524992,Daniel Ludwig,
nm0531073,Tony Mabesa,1935
nm0558898,James Mathis III,
nm0559647,Yutaka Matsushige,1963
nm0561155,Giovanni Mauriello,1945
nm0579756,Biju Menon,1970
nm0597388,Jason Momoa,1979
nm0610612,Manuel Mozos,1959
nm0618502,Pascal N'Zonzi,
nm0619178,Masami Nagasawa,1987
nm0620634,Shōzō Nanbu,1898
nm0620816,Kishore Nandlaskar,1940
nm0645382,Naomi Oka,1952
nm0670408,Simon Pegg,1970
nm0699952,Viviana Puerta,1970
nm0712051,Jean-François Rauger,
nm0714537,Paco Reconti,
nm0722636,John Rhys-Davies,1944
nm0741378,Felissa Rose,1969
nm0751518,Wyatt Russell,1986
nm0757053,Rumi Sakakibara,1951
nm0765370,Carolina Sarmiento,
nm0778197,Irina Schönen,1960
nm0810619,Jurnee Smollett,
nm0847224,Atsuko Takahata,1954
nm0847395,Reiko Takashima,1964
nm0847624,Yûko Takeuchi,1980
nm0848533,Tetsurō Tanba,1922
nm0874864,Michael Tse,1967
nm0875364,Masane Tsukayama,1944
nm0880548,José Ulloa,1934
nm0917108,Steve Wedan,
nm0924154,Shea Whigham,1969
nm0936198,Billy Wirth,1962
nm0936300,Tom Wisdom,1973
nm0944985,Akiko Yajima,1967
nm0990525,Tadashi Kobayashi,
nm0997881,Reza Rooygari,1946
nm10024620,Noriaki Yoshida,
nm1002952,Yuka Asagiri,1958
nm10058325,Jesse Huntz,
nm10063514,Samuel Blanford,
nm10075638,Jeshua Vargas,
nm10076257,Tareq Al-Harbi,1980
nm10097892,Ludovica Nasti,
nm10136043,Sevastian Bugaev,2010
nm10142219,Amrit Amby,
nm10171821,Sahana Vasudevan,
nm10192526,Nicole Mahr,
nm10198591,Brian Mack,
nm10233224,Robert Jones,
nm10258324,Aakash Shukal,
nm10264201,Sebastain Ramos,
nm10270625,Boye Cole,1992
nm10273747,Awaluddin Tahir,
nm10280980,Shinichiro Ichijo,
nm10292442,Thomas E. Priest,
nm10293922,Emiliano Saiz y Madrid,
nm10296363,Denis Bayandurov,
nm10296702,Jean Carlos Santos,
nm10297630,Ah Hsia,
nm10301225,Josh Meeober,
nm10301899,Anupam Kaushik Borah,
nm10303427,Gary Ledford,
nm10303954,Georg Boder,
nm10316986,Mark Bennett,
nm10319175,Noel D'Abo,
nm10323693,Naresh Poudyal,
nm10327039,Carol Neuwirth,
nm10331653,Byron Jackson,
nm10331658,Grant Fury,
nm10334610,Dee Dray,
nm10334615,Ebony Jones,
nm10339441,Hanmant Kale,
nm10342542,Patricia Menacho,
nm10344378,Josep Antoni Llorens,
nm10344897,Swapna Rao,
nm10353327,Odessa Bobbie,
nm10355432,Alfonso Elizondo,
nm1035854,Ori Pfeffer,1975
nm10364590,Gregory Tuichin,
nm10369439,Jahangir,
nm10372746,Atchareeya Potipipittanakorn,
nm10379066,Maya Agawane,
nm10381415,Mukund Jadhav,
nm10386210,Darby Clark,
nm10389249,Chin-Cang Huang,
nm10389677,Sehnaz B. Baftali,
nm10395062,Davide Graceffa,
nm10395997,Baixue Zuo,
nm10397264,Valentin Cerda,
nm10403403,Sooeun Kim,
nm10405512,Mei Yang,
nm10406638,Zahid Qureshi,
nm10407274,Saliya Sathyajith,
nm10410723,Simge Uluer,
nm10418802,Mario Falanga,
nm10419386,Manish Shah,
nm10423979,Jonel Fabro,
nm10425130,Emily Whitlow,
nm10425810,Kaito Kumagai,
nm10430873,Shao-Chiang Cheng,
nm10433996,Stefan Rainer,
nm10434423,Tariq Burton,
nm10434495,Heidi Small,
nm10437050,Marta Grigale,
nm10438367,Jayantha Amarasinghe,
nm10439995,Ron Astar,
nm10442617,Dorrance Burns,
nm10443947,Léa Joannidis,
nm10449219,Aubrey Blount,
nm10449603,Thara,
nm10453054,Casey Cooper,
nm10454898,Liz Martins,
nm10457992,Nandana Wijekumara,
nm10459419,Alan G. Green,
nm10462462,Azadeh Nobahar,
nm10462463,Mohammad Ashkanfar,
nm10463079,Al Clark,
nm1046347,Fumiko Orikasa,1974
nm10467058,Subhadra Zayed,
nm10468793,Serena Bobinas,
nm10472118,Getrude Mwita,
nm10480656,Anna Bella Petreska,
nm10482435,Yuliya Makarova,1995
nm10483676,Zhengting Zhu,1996
nm10484284,Nazli Kheirabi,
nm10484632,Parveen Bansala,
nm10485039,Nilantha Mahawewa,
nm10494467,Max Henderson,
nm10495004,Ashton Ruiz,
nm10497829,Pauline Leblanc,
nm10505336,Jinghai Zhang,
nm10505423,Ankush Mandekar,
nm10511352,Molly Devoy,
nm10512523,Jake Keefe,
nm10516648,Lennon Acero,
nm10519749,Bryan Dusini,
nm10535374,Henry Shioda,
nm10535601,Mitra Rafee,1990
nm10535978,Emir Han Özcan,
nm10562600,Andhika Astari,
nm10573616,Jowin Abraham,
nm1063517,Kathryn Hahn,1973
nm10680095,Anthony Adamo,
nm1069583,Shinji Kubo,1948
nm10699370,Daniel Ruizar,
nm10707772,R. Krishnamoorthy,
nm10751619,Paul Lemaire,
nm10805786,Ajay,
nm10811372,Damian Grassi,
nm10813427,Devayya,
nm10813453,Akhila Asokan,
nm10835380,Andre Piaza,
nm10903837,Johanna Warren,
nm10988586,Brendan Bald,
nm10989597,Lydia Zagorski,
nm11001251,Emma-Leigh Cullum,
nm11013222,Amal Mustafa,
nm11025967,Avinash,
nm11034914,Levi Blumrosen,
nm11051267,Lamar Gentry,
nm11052767,Shen Li,
nm1106407,Jason Sims-Prewitt,1982
nm11084814,Yifan Zhang,2000
nm11163700,Takeshi Nakahara,
nm11196756,Lara Tonka,
nm11198899,Johan Bäckström,
nm1124234,Bob Mann,
nm11304636,Ori Avraham,
nm1130627,Cobie Smulders,1982
nm11352294,Livia Renner,
nm11363407,Manjit Singh Gill,
nm11363408,Mark Duffy,1996
nm11411076,Madan Reddy,
nm11426660,Sanndeep D. Bose,
nm11474508,Bianca Alexandrea,
nm1155340,Chiang Han,1920
nm11581622,Ehsan Mohammadi,
nm1159180,Ed Helms,1974
nm1159292,Iren,1927
nm1160886,Jason Dill,
nm11638140,Devika,
nm1164628,Kristýna Frejová,1971
nm1165541,Genji Kawai,1918
nm1166422,Taisei Miyamoto,1966
nm1167094,Marika Sarah Procházková,1974
nm1176395,Ratka Radmanovic,1940
nm11789612,Izumi Van den Bergh,
nm1178979,Juan Luis Orendain,
nm1179321,Antonia Truppo,1977
nm1196019,Ke Pu,1916
nm1197464,Abu Salim,
nm1204308,Jacqueline Stanbury,1948
nm12071390,Kenneth Bse Count Bosley,
nm12176312,Etem Tezel,
nm12219102,Olivia Rivera,
nm1224286,Tatyana Leganteva,
nm1228419,Maria Nazionale,1969
nm12399802,Marin Suzuki,2006
nm1245347,Virginia Moriones,
nm12505163,Annika Wahlsten,
nm1260157,Seema Pahwa,1962
nm1261997,Justin Hartley,1977
nm12685483,Adenipekun Harmony,
nm12696229,Vladimir Ignat,
nm1272563,Ryūzaburō Mitsuoka,1901
nm1277705,Uday Tikekar,1960
nm1281476,Taylor Trensch,
nm1283995,Eiji Oshimoto,
