actorId,pagerank,degree,weightedDegree,community
nm4499384,1.0,9,9,1250
nm0220807,0.956853,9,9,389
nm7467179,1.0,9,9,949
nm9164683,1.0,9,9,1133
nm10266986,0.896743,9,9,873
nm10476491,1.0,9,9,1146
nm10600916,1.0,9,9,910
nm8294218,1.0,9,9,781
nm6684661,0.849944,9,9,11
nm1891185,0.946591,9,9,454
nm10454896,1.0,9,9,1124
nm12176312,1.0,9,9,1123
nm9383294,1.0,9,9,1122
nm9326197,1.0,9,9,1122
nm9604309,1.0,9,9,1386
nm9602488,1.0,9,9,1386
nm10337162,0.913706,9,9,970
nm0711058,0.920761,9,9,39
nm5735360,1.0,9,9,41
nm0002111,0.91557,9,9,3
nm10685473,1.0,9,9,62
nm0016689,1.0,9,9,83
nm10491843,1.0,9,9,94
nm2036232,1.0,9,9,101
nm0621866,1.0,9,9,125
nm10456913,0.854893,9,9,56
nm7406451,0.933216,9,9,56
nm6026593,0.86136,9,9,13
nm1452260,0.956853,9,9,54
nm2957008,1.0,9,9,360
nm1176711,1.0,9,9,378
nm0867626,0.855237,9,9,252
nm0047987,0.920637,9,9,124
nm0284078,1.0,9,9,196
nm7454102,1.0,9,9,173
nm1264612,1.0,9,9,135
nm10152723,1.0,9,9,135
nm1425346,0.956853,9,9,493
nm2325042,0.948073,9,9,6
nm3985861,1.0,9,9,540
nm0837569,0.756373,9,9,110
nm2431276,0.881739,9,9,55
nm1156017,0.906363,9,9,6
nm2387707,0.909184,9,9,56
nm0873223,0.949921,9,9,244
nm0517978,1.0,9,9,593
nm12310585,1.0,9,9,758
nm10473062,1.0,9,9,894
nm6677528,1.0,9,9,374
nm1548130,1.0,9,9,912
nm8976246,0.941067,9,9,7
nm10313744,1.0,9,9,944
nm10625152,0.863451,9,9,11
nm4823000,1.0,9,9,1064
nm10492269,1.0,9,9,997
nm5281525,0.956853,9,9,1174
nm3123793,1.0,9,9,750
nm10740630,1.0,9,9,1194
nm10497789,1.0,9,9,1169
nm10553701,1.0,9,9,786
nm1127863,1.0,9,9,263
nm2269827,0.843781,9,9,111
nm9155775,1.566756,17,18,1412
nm14442968,0.938624,9,9,30
nm1912546,0.872282,9,9,110
nm0014620,0.893761,9,9,23
nm1796910,1.0,9,9,1343
nm1131934,0.928891,9,9,21
nm2385808,0.949921,9,9,519
nm8372639,0.944535,9,9,1054
nm8505306,1.0,9,9,1068
nm5794253,1.0,9,9,1390
nm2890541,0.883491,9,9,6
nm6597869,0.938682,9,9,3
nm0520064,1.0,9,9,17
nm2215706,0.859634,9,9,3
nm1698741,1.0,9,9,26
nm0401264,0.897698,9,9,6
nm9157672,0.956853,9,9,38
nm1047913,0.949921,9,9,42
nm4789591,0.884616,9,9,3
nm11008562,0.878818,9,9,3
nm0195264,0.927569,9,9,50
nm3127544,1.0,9,9,51
nm5315479,0.949921,9,9,52
nm0001036,0.919522,9,9,56
nm0743896,0.874216,9,9,6
nm0107573,1.0,9,9,60
nm1713632,0.891626,9,9,3
nm0640689,0.88256,9,9,33
nm0429886,0.880022,9,9,11
nm0193846,0.947645,9,9,3
nm3478396,0.93992,9,9,3
nm0005013,1.0,9,9,95
nm8655719,0.956853,9,9,98
nm13946181,0.949921,9,9,99
nm0007123,0.742636,9,9,11
nm0352032,0.8715,9,9,11
nm0858255,0.956853,9,9,116
nm10433634,0.87146,9,9,11
nm10469692,0.698552,9,9,110
nm0906697,0.670698,9,9,110
nm10538302,1.0,9,9,141
nm6769951,1.0,9,9,146
nm0021734,0.948455,9,9,152
nm17620164,1.0,9,9,154
nm10455671,1.0,9,9,157
nm10367776,0.870558,9,9,841
nm2191645,0.956853,9,9,116
nm0464592,0.643657,9,9,110
nm1782710,0.661708,9,9,110
nm1001143,0.87076,9,9,110
nm0631000,1.0,9,9,191
nm1705656,1.0,9,9,194
nm0076889,0.945843,9,9,200
nm5906570,0.93097,9,9,13
nm0377580,1.0,9,9,208
nm0194305,0.94774,9,9,1
nm5111263,0.920637,9,9,152
nm0049346,1.0,9,9,211
nm0425490,0.956853,9,9,57
nm10264006,0.956853,9,9,230
nm3325981,1.0,9,9,233
nm3121357,1.0,9,9,237
nm1464310,0.956853,9,9,245
nm0388635,1.0,9,9,248
nm1007581,0.91363,9,9,11
nm10344898,0.884751,9,9,11
nm10571929,0.84982,9,9,11
nm0350249,0.940803,9,9,55
nm2945994,1.0,9,9,262
nm0094746,0.904493,9,9,36
nm0101997,0.917717,9,9,11
nm6003956,0.885627,9,9,11
nm0812568,1.0,9,9,284
nm10315885,0.956853,9,9,302
nm9460103,0.956853,9,9,44
nm3138181,0.91291,9,9,23
nm1281809,1.0,9,9,318
nm1488876,0.453754,9,9,1323
nm9125509,1.0,9,9,339
nm9101986,1.0,9,9,341
nm4289392,0.935447,9,9,6
nm4620241,0.947041,9,9,59
nm10272294,0.949921,9,9,50
nm0188121,0.948678,9,9,163
nm9006579,0.906452,9,9,364
nm12877113,0.907915,9,9,13
nm1504987,0.773595,9,9,13
nm8448992,0.899767,9,9,36
nm2013638,1.0,9,9,393
nm0463201,1.0,9,9,412
nm3349406,1.0,9,9,414
nm1890585,0.870131,9,9,110
nm10351107,0.843554,9,9,56
nm0882743,1.0,9,9,295
nm9556979,1.0,9,9,431
nm0864720,0.885474,9,9,55
nm10898346,1.0,9,9,404
nm1130456,1.0,9,9,437
nm4932005,0.917756,9,9,119
nm0293896,1.0,9,9,442
nm2531628,1.0,9,9,301
nm1070494,0.86856,9,9,446
nm0559420,0.749226,9,9,608
nm0412046,0.956853,9,9,452
nm3571521,1.0,9,9,453
nm0072910,1.0,9,9,241
nm4088627,0.921881,9,9,369
nm3604577,1.0,9,9,459
nm1935086,0.956853,9,9,388
nm0379072,1.0,9,9,467
nm10959119,0.919618,9,9,349
nm0222541,0.948269,9,9,349
nm4545984,1.0,9,9,469
nm2556155,1.0,9,9,471
nm2223012,0.884289,9,9,472
nm10365156,0.850891,9,9,13
nm10301225,0.927569,9,9,478
nm2033533,0.820023,9,9,110
nm1029098,0.864684,9,9,483
nm1221172,1.0,9,9,484
nm10529688,1.0,9,9,145
nm1549889,1.0,9,9,489
nm1082873,1.0,9,9,498
nm9870543,1.0,9,9,499
nm5907963,1.0,9,9,500
nm1127476,0.675051,9,9,110
nm7693842,1.0,9,9,415
nm0388527,0.830501,9,9,43
nm0756503,1.0,9,9,515
nm0396137,1.0,9,9,516
nm1164771,0.85771,9,9,111
nm7532715,0.956853,9,9,493
nm0404924,0.918821,9,9,3
nm8499543,0.90411,9,9,127
nm7033618,0.919757,9,9,503
nm9093961,0.829379,9,9,530
nm13825251,0.725995,9,9,13
nm1334389,0.713434,9,9,524
nm10533892,0.770436,9,9,11
nm1758990,0.941694,9,9,36
nm9960274,1.0,9,9,539
nm0429348,0.943455,9,9,3
nm7993943,1.0,9,9,544
nm1403631,0.911685,9,9,110
nm10171971,0.937408,9,9,110
nm0080352,0.850484,9,9,11
nm12328267,0.864574,9,9,11
nm1450630,0.949921,9,9,273
nm11755620,0.886616,9,9,111
nm2855195,0.907226,9,9,11
nm3583019,0.928891,9,9,21
nm0000413,1.0,9,9,29
nm0644835,0.944405,9,9,110
nm6641405,0.948678,9,9,369
nm10468984,1.0,9,9,577
nm4809043,0.885074,9,9,23
nm17228769,0.900914,9,9,23
nm2284726,1.0,9,9,580
nm1156708,1.0,9,9,590
nm0940353,1.0,9,9,594
nm5137054,0.956853,9,9,303
nm5575653,0.947296,9,9,36
nm0662505,0.949921,9,9,519
nm0004730,1.0,9,9,89
nm10261361,1.0,9,9,603
nm4104609,1.0,9,9,606
nm0593330,1.0,9,9,621
nm1655031,0.912312,9,9,454
nm8814655,0.949921,9,9,624
nm1631269,0.905276,9,9,3
nm11521185,0.948279,9,9,180
nm0590922,0.763999,9,9,110
nm1534784,0.927542,9,9,39
nm2077607,1.0,9,9,643
nm4869229,1.0,9,9,644
nm5109537,1.0,9,9,261
nm7780354,1.0,9,9,648
nm3817466,1.0,9,9,40
nm1796742,0.849718,9,9,56
nm0560412,0.927569,9,9,174
nm10525219,1.0,9,9,660
nm4755386,1.0,9,9,670
nm5988617,1.0,9,9,629
nm0770031,1.0,9,9,682
nm12232380,1.0,9,9,683
nm7192601,0.943427,9,9,36
nm3065236,0.845956,9,9,110
nm0759819,1.0,9,9,586
nm11257765,0.843131,9,9,11
nm7614842,0.915285,9,9,36
nm5199559,0.809851,9,9,11
nm4363560,0.875125,9,9,33
nm5508168,0.91358,9,9,4
nm8204313,0.891961,9,9,110
nm1460173,1.0,9,9,705
nm3220489,1.0,9,9,491
nm1596798,1.0,9,9,718
nm4146641,1.0,9,9,721
nm2325393,0.866917,9,9,4
nm0943200,0.956853,9,9,702
nm5131053,0.956853,9,9,724
nm1084204,0.956853,9,9,724
nm3414040,0.783975,9,9,110
nm3213191,1.0,9,9,735
nm5360556,1.0,9,9,744
nm6319286,1.0,9,9,747
nm10498967,1.0,9,9,755
nm5068640,1.0,9,9,756
nm7449940,1.0,9,9,765
nm6271072,1.0,9,9,770
nm3838468,0.947298,9,9,707
nm10047921,1.0,9,9,774
nm9784206,0.956853,9,9,597
nm5921534,1.0,9,9,780
nm0634349,0.956853,9,9,642
nm3334493,1.0,9,9,804
nm9260436,0.850923,9,9,13
nm14941130,0.86243,9,9,86
nm9984431,0.9335,9,9,348
nm2996917,0.956853,9,9,810
nm4357116,1.0,9,9,815
nm6198257,0.949921,9,9,820
nm9903093,1.0,9,9,821
nm5547533,1.0,9,9,824
nm0004469,0.893832,9,9,87
nm8061002,1.0,9,9,830
nm10402760,1.0,9,9,764
nm10517490,1.0,9,9,839
nm10451263,1.0,9,9,842
nm10584287,1.0,9,9,846
nm10222122,1.0,9,9,847
nm0994324,0.719706,9,9,740
nm10293521,1.0,9,9,856
nm1389891,1.0,9,9,466
nm13385756,1.0,9,9,864
nm13104978,1.0,9,9,868
nm10585728,1.0,9,9,869
nm10438663,1.0,9,9,884
nm10276269,0.956853,9,9,277
nm10277187,0.938133,9,9,596
nm10513489,1.0,9,9,893
nm2653938,0.946562,9,9,30
nm6753991,1.0,9,9,789
nm10292585,1.0,9,9,914
nm10295077,0.956853,9,9,645
nm5776647,1.0,9,9,919
nm3998145,0.905083,9,9,924
nm7344186,0.821057,9,9,43
nm10303751,1.0,9,9,928
nm8966756,1.0,9,9,929
nm5405540,1.0,9,9,916
nm10308107,0.637259,9,9,113
nm10308183,1.0,9,9,935
nm10479462,1.0,9,9,938
nm10318910,0.942653,9,9,114
nm4469165,1.0,9,9,952
nm10333353,0.8433,9,9,114
nm10326804,1.0,9,9,958
nm12146152,1.0,9,9,971
nm10368958,1.0,9,9,973
nm10344695,1.0,9,9,981
nm10345116,0.87664,9,9,13
nm10345838,0.844992,9,9,114
nm10350747,1.0,9,9,990
nm10362886,1.0,9,9,1002
nm10521976,0.935964,9,9,19
nm2763715,0.880775,9,9,137
nm10364820,1.0,9,9,1007
nm7434647,1.0,9,9,1028
nm10628725,1.0,9,9,1033
nm10385768,0.932328,9,9,1036
nm10387665,1.0,9,9,1039
nm10389251,1.0,9,9,496
nm6950516,1.0,9,9,1045
nm5748347,1.0,9,9,1049
nm9435649,0.829379,9,9,1056
nm10655174,1.0,9,9,1062
nm10410354,1.0,9,9,1066
nm4015048,0.927542,9,9,39
nm7638796,0.956853,9,9,1070
nm4845909,1.0,9,9,1071
nm9634729,1.0,9,9,763
nm10423853,1.0,9,9,1076
nm3549547,1.0,9,9,1080
nm10257126,1.0,9,9,862
nm10428099,1.0,9,9,1085
nm10428700,1.0,9,9,1086
nm8910768,1.0,9,9,1091
nm10431130,0.938161,9,9,371
nm10433741,1.0,9,9,1094
nm9003790,0.924538,9,9,23
nm3954495,0.85605,9,9,1054
nm10436708,1.0,9,9,1040
nm5697385,1.0,9,9,1101
nm11013222,1.0,9,9,1104
nm8094889,1.0,9,9,1105
nm10451510,1.0,9,9,1118
nm10454404,0.870558,9,9,1120
nm10453748,1.0,9,9,1121
nm9954937,0.872475,9,9,1087
nm10458158,1.0,9,9,1127
nm10467492,1.0,9,9,1125
nm9803741,0.91084,9,9,56
nm10471701,1.0,9,9,1142
nm10402964,1.0,9,9,1052
nm10474789,1.0,9,9,1145
nm10477375,1.0,9,9,1148
nm6947874,0.956853,9,9,557
nm10497267,1.0,9,9,663
nm10502937,1.0,9,9,1175
nm9525285,0.946449,9,9,23
nm10505425,0.847167,9,9,13
nm5285415,1.0,9,9,1183
nm10511713,1.0,9,9,801
nm10426810,0.848981,9,9,11
nm10513568,1.0,9,9,1185
nm10522460,1.0,9,9,1200
nm5598225,1.0,9,9,1214
nm6820784,0.813599,9,9,1217
nm8411029,0.872115,9,9,985
nm7359323,1.0,9,9,817
nm10649339,0.868736,9,9,111
nm11600728,0.87528,9,9,19
nm10858690,1.0,9,9,953
nm3131437,1.0,9,9,636
nm10866517,0.895361,9,9,56
nm11314353,1.0,9,9,1258
nm10332268,1.0,9,9,965
nm11766521,1.0,9,9,1264
nm10948032,1.0,9,9,720
nm8704664,1.0,9,9,20
nm0356813,1.0,9,9,239
nm1728933,1.0,9,9,1284
nm11225783,0.948184,9,9,23
nm11306385,0.899842,9,9,966
nm9846854,1.0,9,9,1292
nm0815970,0.956853,9,9,274
nm8913097,1.0,9,9,1303
nm1910857,1.0,9,9,658
nm5525382,1.0,9,9,659
nm8226618,1.0,9,9,1308
nm7958931,0.872792,9,9,11
nm9503471,0.637563,9,9,113
nm1723159,1.0,9,9,325
nm6176024,1.0,9,9,1330
nm13808568,0.940124,9,9,11
nm2419919,1.0,9,9,526
nm8802637,1.0,9,9,1337
nm1785332,1.0,9,9,1291
nm4275268,1.0,9,9,1348
nm8986515,1.0,9,9,90
nm5890975,0.796021,9,9,13
nm2900986,1.0,9,9,1031
nm2611007,1.0,9,9,549
nm5937180,1.0,9,9,1356
nm8784548,1.0,9,9,1239
nm2086765,1.0,9,9,1362
nm6836186,0.939952,9,9,1216
nm3507715,1.0,9,9,1306
nm4254715,0.947326,9,9,3
nm11044411,0.917584,9,9,13
nm7931125,0.956853,9,9,1174
nm5495484,1.0,9,9,835
nm7693957,1.0,9,9,1260
nm1481765,1.0,9,9,1001
nm0003578,0.913706,9,9,82
nm7059964,1.0,9,9,1293
nm8054855,1.0,9,9,1401
nm2515011,0.956853,9,9,980
nm10404647,0.650182,9,9,113
nm10430005,1.0,9,9,1090
nm10444082,1.0,9,9,1110
nm0253355,0.956853,9,9,57
nm5618577,1.0,9,9,187
nm12284344,0.949921,9,9,276
nm2304722,0.905065,9,9,6
nm0108431,0.933955,9,9,36
nm1371957,0.861632,9,9,416
nm3285199,0.920434,9,9,3
nm10282594,1.0,9,9,895
nm8007406,1.0,9,9,920
nm5141883,0.949921,9,9,53
nm6634664,1.0,9,9,1059
nm7333829,1.0,9,9,1149
nm0000092,0.943792,9,9,1
nm0263253,0.943792,9,9,1
nm0388092,0.943792,9,9,1
nm0038367,0.943792,9,9,1
nm0278396,0.943792,9,9,1
nm0000096,0.946371,9,9,2
nm2102330,0.946371,9,9,2
nm0715693,0.946371,9,9,2
nm9438171,1.719924,18,18,2
nm1221047,0.8803,9,9,3
nm0300712,1.682001,18,18,3
nm0544334,1.0,9,9,5
nm0604742,0.942925,9,9,7
nm1051221,0.942925,9,9,7
nm0604430,0.942925,9,9,7
nm3770854,0.942925,9,9,7
nm0553440,0.921881,9,9,8
nm2345856,0.921881,9,9,8
nm0000161,1.0,9,9,9
nm0922937,1.0,9,9,9
nm10843240,1.0,9,9,9
nm2592911,0.890639,9,9,4
nm7425091,0.890639,9,9,4
nm0001287,1.0,9,9,10
nm0154543,1.0,9,9,10
nm3018878,0.910155,9,9,3
nm0000182,0.916764,9,9,3
nm0001218,0.900765,9,9,3
nm1961693,0.900765,9,9,3
nm2238248,0.900765,9,9,3
nm0078800,1.0,9,9,14
nm3558256,1.0,9,9,15
nm8961313,1.0,9,9,15
nm2809577,0.948678,9,9,8
nm0000208,1.0,9,9,16
nm1525807,1.0,9,9,16
nm0254712,0.940203,9,9,6
nm1256532,1.686638,18,18,6
nm0001108,1.77665,18,18,18
nm1671589,0.956853,9,9,18
nm4181215,0.865366,9,9,3
nm1476806,0.859634,9,9,3
nm0199577,0.874769,9,9,11
nm4447747,0.874769,9,9,11
nm4650882,0.874769,9,9,11
nm7648635,0.874769,9,9,11
nm3628606,0.855483,9,9,23
nm5394091,0.874737,9,9,23
nm4082296,2.335175,27,27,23
nm0284533,0.874737,9,9,23
nm0000335,0.944863,9,9,24
nm2505507,0.944863,9,9,24
nm0602071,0.944863,9,9,24
nm9790051,1.0,9,9,27
nm2328486,1.0,9,9,27
nm0396391,1.0,9,9,28
nm14927520,0.924626,9,9,6
nm9391490,0.924626,9,9,6
nm7970539,0.924626,9,9,6
nm2888384,0.924626,9,9,6
nm8272878,1.682442,18,18,1
nm0148183,0.901742,9,9,1
nm0952498,0.901742,9,9,1
nm1174035,0.901742,9,9,1
nm4969434,1.0,9,9,29
nm5852607,1.0,9,9,29
nm1179321,1.60735,17,18,1302
nm0411899,0.861201,9,9,30
nm0557609,0.861201,9,9,30
nm0763022,0.867416,9,9,30
nm2143950,0.861201,9,9,30
nm0352157,0.920386,9,9,31
nm0143309,0.920386,9,9,31
nm5291578,0.890006,9,9,3
nm2018573,2.456524,27,27,3
nm2314705,0.885874,9,9,3
nm0721216,1.608827,18,18,3
nm0000446,0.85402,9,9,6
nm3434373,1.688313,18,18,21
nm0001002,0.879021,9,9,3
nm11721161,0.879021,9,9,3
nm0039148,1.0,9,9,34
nm2106870,1.0,9,9,34
nm0005031,1.0,9,9,34
nm0424800,1.0,9,9,34
nm0390486,0.956853,9,9,35
nm5959033,0.899767,9,9,36
nm0957257,0.875764,9,9,3
nm1759615,0.825157,9,9,3
nm3592766,2.233008,27,27,3
nm0534856,1.475595,18,18,3
nm4483439,0.946816,9,9,33
nm0882769,0.946816,9,9,33
nm3762007,0.946816,9,9,33
nm8027543,1.0,9,9,37
nm0000538,0.897698,9,9,6
nm0636235,0.897698,9,9,6
nm2242932,0.879859,9,9,4
nm4313392,0.879859,9,9,4
nm9273088,0.920674,9,9,7
nm0001084,0.874216,9,9,6
nm3856316,0.874216,9,9,6
nm0706883,0.875596,9,9,7
nm11056797,0.920674,9,9,7
nm1438839,0.920674,9,9,7
nm2637686,0.920674,9,9,7
nm4264495,0.894454,9,9,7
nm5352114,0.875596,9,9,7
nm7667168,0.920674,9,9,7
nm0280496,0.894454,9,9,7
nm0567204,0.894454,9,9,7
nm0741378,2.463529,27,27,7
nm3592491,0.920674,9,9,7
nm5486523,0.920674,9,9,7
nm5592806,0.920674,9,9,7
nm6886823,0.920674,9,9,7
nm6601748,0.926369,9,9,43
nm3524360,2.425502,27,27,43
nm2257207,1.667253,18,18,39
nm4861346,0.899585,9,9,39
nm2888524,0.899585,9,9,39
nm0000641,1.0,9,9,45
nm1452155,1.0,9,9,45
nm4218305,0.94476,9,9,3
nm8520890,0.94476,9,9,3
nm9690266,0.94476,9,9,3
nm1166844,0.920761,9,9,39
nm2901344,0.920761,9,9,39
nm3512587,0.920761,9,9,39
nm4122775,0.920761,9,9,39
nm1073929,0.913706,9,9,379
nm2149249,0.913706,9,9,49
nm0654167,0.894664,9,9,6
nm0819007,0.894664,9,9,6
nm4320647,0.894664,9,9,6
nm9612798,0.854376,9,9,6
nm5812395,1.0,9,9,51
nm0928728,1.0,9,9,51
nm2906035,0.927569,9,9,52
nm9078972,0.949921,9,9,52
nm11043146,0.927569,9,9,52
nm6620183,0.949921,9,9,52
nm7700576,0.927569,9,9,52
nm8078334,0.927569,9,9,52
nm0000874,1.740434,18,18,52
nm0000732,0.927569,9,9,50
nm0452939,1.0,9,9,0
nm0194662,1.77665,18,18,54
nm0201462,0.956853,9,9,54
nm4724525,0.919522,9,9,56
nm0945563,0.919522,9,9,56
nm2186865,1.663216,18,18,2
nm5102227,0.935481,9,9,2
nm9932174,1.0,9,9,61
nm0820053,0.89895,9,9,3
nm0388382,0.89895,9,9,3
nm2129662,0.89895,9,9,3
nm0005283,0.89895,9,9,3
nm2993517,0.89895,9,9,3
nm2464706,1.0,9,9,63
nm2551500,1.0,9,9,63
nm2773295,1.0,9,9,63
nm6311828,1.0,9,9,63
nm0289105,1.671172,18,18,43
nm1301857,0.892208,9,9,43
nm0001314,1.682442,18,18,65
nm0335404,0.901742,9,9,65
nm12160436,0.901742,9,9,65
nm0216117,0.901742,9,9,65
nm1596785,1.708478,18,18,65
nm1486831,0.917756,9,9,65
nm6647040,0.917756,9,9,65
nm1507882,1.610361,18,18,23
nm8912777,0.876785,9,9,23
nm10730438,0.876785,9,9,23
nm2164767,1.0,9,9,66
nm4260791,1.0,9,9,66
nm6381958,0.946959,9,9,4
nm0823563,0.946959,9,9,4
nm0835181,0.946959,9,9,4
nm0001625,1.0,9,9,67
nm10014090,1.0,9,9,67
nm9746223,1.0,9,9,67
nm0000146,0.864792,9,9,2
nm0000491,0.864792,9,9,2
nm1741002,0.910609,9,9,2
nm5057169,0.910609,9,9,2
nm8357122,0.910609,9,9,2
nm0001758,1.698007,18,18,33
nm1197737,0.893073,9,9,33
nm0002004,0.893073,9,9,33
nm9974122,0.94199,9,9,33
nm0517642,0.94199,9,9,33
nm11778492,0.94199,9,9,33
nm2970078,1.0,9,9,70
nm2267725,0.897709,9,9,7
nm2811823,0.897709,9,9,7
nm0879888,1.0,9,9,73
nm0190753,1.0,9,9,73
nm0027984,1.0,9,9,73
nm0001971,0.941554,9,9,11
nm0840285,0.941554,9,9,11
nm0001990,1.0,9,9,17
nm3121384,1.0,9,9,17
nm4927704,1.0,9,9,17
nm0000215,1.0,9,9,17
nm2957882,1.0,9,9,74
nm0735467,1.0,9,9,74
nm12799374,1.0,9,9,75
nm0525940,1.0,9,9,76
nm0002062,0.931938,9,9,11
nm0555500,0.931938,9,9,11
nm1450944,0.931938,9,9,11
nm2019748,0.931938,9,9,11
nm3728280,0.931938,9,9,11
nm1030417,1.0,9,9,79
nm0189584,1.0,9,9,79
nm5174193,0.91557,9,9,3
nm3188810,1.0,9,9,80
nm0212534,1.0,9,9,80
nm0700909,1.0,9,9,80
nm11121192,1.0,9,9,80
nm0269077,1.609234,18,18,21
nm0661713,0.885171,9,9,21
nm0079451,1.649662,18,18,21
nm10530500,1.655015,18,18,59
nm5063079,0.93364,9,9,59
nm1551922,1.602975,18,18,11
nm1654523,0.860008,9,9,11
nm2674657,0.860008,9,9,11
nm2072060,0.860008,9,9,11
nm0712051,1.0,9,9,25
nm0000339,1.0,9,9,25
nm1587714,1.0,9,9,25
nm8704826,1.0,9,9,25
nm10838113,0.91358,9,9,4
nm7532602,0.91358,9,9,4
nm0481024,0.899767,9,9,36
nm0372023,0.956853,9,9,81
nm0440286,0.956853,9,9,81
nm0589141,1.77665,18,18,81
nm11385152,0.956853,9,9,81
nm1229940,0.828712,9,9,11
nm0541849,0.942925,9,9,7
nm0613147,0.942925,9,9,7
nm2718355,0.942925,9,9,7
nm3762697,2.0543,26,27,1288
nm2977124,0.832634,9,9,86
nm7512142,0.832634,9,9,86
nm10636007,0.832634,9,9,86
nm10507026,0.893832,9,9,87
nm0553778,1.0,9,9,89
nm0001542,0.891626,9,9,3
nm1634832,0.891626,9,9,3
nm0004801,0.947645,9,9,3
nm1683133,0.947645,9,9,3
nm1080768,0.947645,9,9,3
nm3072339,0.92059,9,9,32
nm8971390,0.94845,9,9,48
nm0004936,1.0,9,9,92
nm13621188,1.0,9,9,92
nm0145009,1.0,9,9,92
nm4754308,1.0,9,9,92
nm0004937,0.884616,9,9,3
nm7062993,0.884616,9,9,3
nm3915784,1.655614,18,18,3
nm8104400,0.884616,9,9,3
nm0000662,0.884616,9,9,3
nm0139936,0.956853,9,9,93
nm0420156,0.956853,9,9,93
nm0117369,1.0,9,9,95
nm0421690,1.0,9,9,95
nm2746065,1.0,9,9,95
nm0605186,1.0,9,9,95
nm2384460,0.938443,9,9,23
nm1115631,0.938443,9,9,23
nm0477108,0.877895,9,9,23
nm0482695,3.167323,36,36,23
nm0628827,0.877895,9,9,23
nm3280573,0.877895,9,9,23
nm10703382,0.909129,9,9,59
nm1231867,0.909129,9,9,59
nm5461020,1.0,9,9,88
nm7605654,1.0,9,9,88
nm6199057,1.0,9,9,88
nm4442319,0.915664,9,9,4
nm8948270,0.947355,9,9,4
nm6296438,0.947355,9,9,4
nm0015196,0.915664,9,9,4
nm9887655,0.947355,9,9,4
nm12077526,0.948678,9,9,8
nm12149834,0.948678,9,9,8
nm0541218,0.948678,9,9,8
nm3600675,0.948678,9,9,8
nm3720887,0.944863,9,9,24
nm0005236,1.0,9,9,96
nm0779067,1.0,9,9,96
nm0180452,1.0,9,9,96
nm0002090,1.0,9,9,78
nm1107060,1.0,9,9,78
nm1934381,1.0,9,9,78
nm0331577,0.923464,9,9,3
nm9160004,0.923464,9,9,3
nm0005378,0.941253,9,9,3
nm5381748,0.941253,9,9,3
nm1369375,0.941253,9,9,3
nm5977088,0.9418,9,9,6
nm6016389,0.956853,9,9,98
nm0385288,0.956853,9,9,98
nm1901252,1.77665,18,18,98
nm1621551,0.956853,9,9,98
nm0628877,1.0,9,9,100
nm4402890,1.0,9,9,100
nm6463418,0.856517,9,9,11
nm0620636,2.277602,27,27,11
nm10445558,0.887004,9,9,11
nm7641815,0.887004,9,9,11
nm0451864,1.582133,18,18,11
nm0006770,0.88477,9,9,11
nm0655799,0.88477,9,9,11
nm0764871,2.290509,27,27,11
nm6239374,0.88477,9,9,11
nm0771713,0.912975,9,9,12
nm10467895,0.912975,9,9,12
nm0290075,1.0,9,9,101
nm2814333,1.0,9,9,101
nm0007023,1.0,9,9,102
nm0090085,1.0,9,9,102
nm10528886,1.0,9,9,102
nm1488034,1.0,9,9,102
nm8205920,1.403166,18,18,11
nm0451561,1.46983,18,18,11
nm1434372,1.921586,25,27,524
nm8444699,0.739627,9,9,11
nm0451183,1.579165,18,18,11
nm0039596,1.352645,18,18,11
nm0611481,0.742636,9,9,11
nm1197464,0.742636,9,9,11
nm4188433,0.894747,9,9,11
nm0051856,0.894747,9,9,11
nm10337827,0.898679,9,9,103
nm10337832,0.898679,9,9,103
nm2672743,0.898679,9,9,103
nm9674956,0.927569,9,9,104
nm0851060,0.949921,9,9,104
nm2050259,0.949921,9,9,104
nm0057776,0.949921,9,9,104
nm1008972,0.949921,9,9,104
nm0307451,0.913706,9,9,107
nm0129227,0.913706,9,9,107
nm0264776,0.913706,9,9,107
nm1087555,0.913706,9,9,107
nm0321399,0.913706,9,9,107
nm0921632,0.913706,9,9,107
nm3654499,1.558496,18,18,108
nm4951669,0.811986,9,9,231
nm10394466,0.811986,9,9,231
nm0434593,1.11539,18,18,110
nm0645536,0.714458,9,9,110
nm1690914,0.714458,9,9,110
nm1715009,0.668546,9,9,110
nm5662804,0.637778,9,9,113
nm0419660,3.070093,52,54,533
nm10438308,0.637778,9,9,113
nm2806111,3.945256,63,72,1380
nm4005399,1.599093,25,27,1363
nm5470227,2.039917,32,36,1404
nm9513105,0.637778,9,9,113
nm0008704,1.612383,25,27,113
nm0911277,2.054317,35,36,533
nm10501091,0.681681,9,9,113
nm10501092,0.681681,9,9,113
nm8406548,0.681681,9,9,113
nm9714043,0.681681,9,9,113
nm1416640,2.484225,45,45,113
nm11418644,0.603917,9,9,113
nm9411656,2.008263,36,36,113
nm6630516,3.38656,58,63,1408
nm2786314,1.08381,18,18,113
nm5166644,1.065175,16,18,113
nm7465702,2.457457,42,45,474
nm2570245,1.442928,18,18,11
nm0009334,0.904773,9,9,115
nm0612217,2.467005,26,27,628
nm1035144,0.904773,9,9,115
nm2339451,0.904773,9,9,115
nm2657142,0.904773,9,9,115
nm0352640,0.904773,9,9,97
nm0225777,0.956853,9,9,116
