actorId,name,movieCount,genreRichness,shannonDiversity,maxPossibleH,topGenres,topGenreShares
nm10894111,Jake Robertson,1,3,1.585,1.585,Adventure;Comedy;Action,0.333;0.333;0.333
nm9958842,Jack Buchanan,1,3,1.585,1.585,Adventure;Comedy;Action,0.333;0.333;0.333
nm13416804,Jacob Colley,1,3,1.585,1.585,Adventure;Comedy;Action,0.333;0.333;0.333
nm10894112,Sylvana Boonstra,1,3,1.585,1.585,Action;Adventure;Comedy,0.333;0.333;0.333
nm13321450,Bradley Dunn,1,3,1.585,1.585,Action;Adventure;Comedy,0.333;0.333;0.333
nm5159909,Leona Lishoy,1,3,1.585,1.585,Drama;Romance;Thriller,0.333;0.333;0.333
nm3353760,Premnath,1,3,1.585,1.585,Drama;Romance;Thriller,0.333;0.333;0.333
nm2339451,Thalita Carauta,1,3,1.585,1.585,Crime;Mystery;Thriller,0.333;0.333;0.333
nm2657142,Raquel Fabbri,1,3,1.585,1.585,Crime;Mystery;Thriller,0.333;0.333;0.333
nm0890337,Anselmo Vasconcelos,1,3,1.585,1.585,Thriller;Crime;Mystery,0.333;0.333;0.333
nm1035144,Peter Brandão,1,3,1.585,1.585,Crime;Mystery;Thriller,0.333;0.333;0.333
nm0009334,Cláudia Abreu,1,3,1.585,1.585,Crime;Mystery;Thriller,0.333;0.333;0.333
nm0902254,Emanuela von Frankenberg,1,3,1.585,1.585,Crime;History;Drama,0.333;0.333;0.333
nm3436464,Jella Haase,1,3,1.585,1.585,Crime;History;Drama,0.333;0.333;0.333
nm3325981,Marie Leuenberger,1,3,1.585,1.585,Drama;Crime;History,0.333;0.333;0.333
nm0001002,Dean Cain,1,3,1.585,1.585,Crime;Mystery;Thriller,0.333;0.333;0.333
nm0000449,Natasha Henstridge,1,3,1.585,1.585,Thriller;Crime;Mystery,0.333;0.333;0.333
nm11721161,Ryan Bates,1,3,1.585,1.585,Crime;Mystery;Thriller,0.333;0.333;0.333
nm3546868,Ryan DeLuca,1,3,1.585,1.585,Thriller;Crime;Mystery,0.333;0.333;0.333
nm0368689,Leila Hatami,1,3,1.585,1.585,Drama;Crime;Mystery,0.333;0.333;0.333
nm10478326,Johanna Zukowski,1,3,1.585,1.585,Horror;Adventure;Comedy,0.333;0.333;0.333
nm9132463,Zach Beckman,1,3,1.585,1.585,Horror;Adventure;Comedy,0.333;0.333;0.333
nm4110044,Ilya Leshinsky,1,3,1.585,1.585,Horror;Adventure;Comedy,0.333;0.333;0.333
nm10478323,Len LoFrisco,1,3,1.585,1.585,Adventure;Comedy;Horror,0.333;0.333;0.333
nm10478324,Courtney Glickman,1,3,1.585,1.585,Adventure;Comedy;Horror,0.333;0.333;0.333
nm10478325,Chase Beck,1,3,1.585,1.585,Adventure;Comedy;Horror,0.333;0.333;0.333
nm5014986,Shawn Amaro,1,3,1.585,1.585,Horror;Adventure;Comedy,0.333;0.333;0.333
nm4640983,Talita Zara,1,3,1.585,1.585,Horror;Adventure;Comedy,0.333;0.333;0.333
nm10478320,Tess DePretis,1,3,1.585,1.585,Horror;Adventure;Comedy,0.333;0.333;0.333
nm0460739,Slaven Knezović,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm10322068,Nadine Micic,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm4890743,Ena Kurtalic,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm8531116,Kabir,1,3,1.585,1.585,Drama;Family;Romance,0.333;0.333;0.333
nm10497829,Pauline Leblanc,1,3,1.585,1.585,Mystery;Drama;Thriller,0.333;0.333;0.333
nm11663253,Marion Castel,1,3,1.585,1.585,Drama;Thriller;Mystery,0.333;0.333;0.333
nm11663254,Elisa Klévec,1,3,1.585,1.585,Drama;Thriller;Mystery,0.333;0.333;0.333
nm11663249,Quentin Gilbert,1,3,1.585,1.585,Mystery;Drama;Thriller,0.333;0.333;0.333
nm11663255,Laurène Bourgeois,1,3,1.585,1.585,Mystery;Drama;Thriller,0.333;0.333;0.333
nm5126722,Jonathan Peacy,1,3,1.585,1.585,Fantasy;Crime;Mystery,0.333;0.333;0.333
nm8754981,Helen Shephard,1,3,1.585,1.585,Crime;Mystery;Fantasy,0.333;0.333;0.333
nm5418013,Hedley Harlan,1,3,1.585,1.585,Fantasy;Crime;Mystery,0.333;0.333;0.333
nm6526252,Tom Ashley,1,3,1.585,1.585,Crime;History;Drama,0.333;0.333;0.333
nm9987121,Mark O'Dea,1,3,1.585,1.585,Drama;Crime;History,0.333;0.333;0.333
nm11140652,Mustaqim Bahadon,1,3,1.585,1.585,Drama;Crime;History,0.333;0.333;0.333
nm4154502,Shashi Tharan,1,3,1.585,1.585,Drama;Crime;History,0.333;0.333;0.333
nm2144150,David E. Ballard,1,3,1.585,1.585,Drama;Romance;History,0.333;0.333;0.333
nm5592806,Kat Fairaway,1,3,1.585,1.585,History;Drama;Romance,0.333;0.333;0.333
nm7667168,Theresa Croft,1,3,1.585,1.585,History;Drama;Romance,0.333;0.333;0.333
nm5486523,Andrew Shelton,1,3,1.585,1.585,History;Drama;Romance,0.333;0.333;0.333
nm6886823,Mera Mayde,1,3,1.585,1.585,History;Drama;Romance,0.333;0.333;0.333
nm9887655,Sam A Coleman,1,3,1.585,1.585,Mystery;Drama;Thriller,0.333;0.333;0.333
nm6296438,Keana Marie,1,3,1.585,1.585,Mystery;Drama;Thriller,0.333;0.333;0.333
nm2217844,Breon Pugh,1,3,1.585,1.585,Drama;Thriller;Mystery,0.333;0.333;0.333
nm6639989,Danny Ramirez,1,3,1.585,1.585,Drama;Thriller;Mystery,0.333;0.333;0.333
nm8948270,Terry J. Nelson,1,3,1.585,1.585,Mystery;Drama;Thriller,0.333;0.333;0.333
nm2281637,Dodie Brown,1,3,1.585,1.585,Drama;Thriller;Mystery,0.333;0.333;0.333
nm0935498,Michael Winslow,1,3,1.585,1.585,Mystery;Drama;Thriller,0.333;0.333;0.333
nm0413245,Aaron Jackson,1,3,1.585,1.585,Mystery;Drama;Thriller,0.333;0.333;0.333
nm7033618,Savannah Grace Elmer,1,3,1.585,1.585,Drama;Thriller;Mystery,0.333;0.333;0.333
nm11506715,Alberto Cattán,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm0034330,Fabián Arenillas,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm10629196,Martina Krasinsky,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm0194553,Luciano Cáceres,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm7065745,Faig Mirzayev,1,3,1.585,1.585,Adventure;Comedy;Action,0.333;0.333;0.333
nm2948803,Perviz Memmedrzayev,1,3,1.585,1.585,Action;Adventure;Comedy,0.333;0.333;0.333
nm10385766,Ragib Akhundov,1,3,1.585,1.585,Adventure;Comedy;Action,0.333;0.333;0.333
nm10385767,Gulshan Huseynli,1,3,1.585,1.585,Action;Adventure;Comedy,0.333;0.333;0.333
nm7165463,Parvin Abiyeva,1,3,1.585,1.585,Action;Adventure;Comedy,0.333;0.333;0.333
nm10456913,Limer Veloso,1,3,1.585,1.585,Drama;Fantasy;Mystery,0.333;0.333;0.333
nm7836926,Elia Ilano,1,3,1.585,1.585,Mystery;Drama;Fantasy,0.333;0.333;0.333
nm2966645,Josef Elizalde,1,3,1.585,1.585,Mystery;Drama;Fantasy,0.333;0.333;0.333
nm0553747,William Martinez,1,3,1.585,1.585,Mystery;Drama;Fantasy,0.333;0.333;0.333
nm4010532,Donal O'Hanlon,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm0410160,Andrea Irvine,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm2325042,Jonathan Harden,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm3298464,Ross Wirtanen,1,3,1.585,1.585,Drama;Romance;Sci-Fi,0.333;0.333;0.333
nm1950004,Raúl Castillo,1,3,1.585,1.585,Drama;Romance;Sci-Fi,0.333;0.333;0.333
nm1925239,Jack O'Connell,1,3,1.585,1.585,Drama;Romance;Sci-Fi,0.333;0.333;0.333
nm12129669,Taranom Kazemi,1,3,1.585,1.585,Drama;Fantasy;Romance,0.333;0.333;0.333
nm10458976,Zohreh Abbasi,1,3,1.585,1.585,Drama;Fantasy;Romance,0.333;0.333;0.333
nm13076967,Mei Kazuki,1,3,1.585,1.585,Drama;Fantasy;Animation,0.333;0.333;0.333
nm2573928,Kana Hanazawa,1,3,1.585,1.585,Animation;Drama;Fantasy,0.333;0.333;0.333
nm10030720,Nana Mori,1,3,1.585,1.585,Drama;Fantasy;Animation,0.333;0.333;0.333
nm10498321,Sakura Kiryu,1,3,1.585,1.585,Drama;Fantasy;Animation,0.333;0.333;0.333
nm5626208,Natsumi Okamoto,1,3,1.585,1.585,Drama;Thriller;Mystery,0.333;0.333;0.333
nm4350996,Mahiro Takasugi,1,3,1.585,1.585,Drama;Thriller;Mystery,0.333;0.333;0.333
nm9839080,Hio Miyazawa,1,3,1.585,1.585,Drama;Thriller;Mystery,0.333;0.333;0.333
nm5266820,Ruka Matsuda,1,3,1.585,1.585,Mystery;Drama;Thriller,0.333;0.333;0.333
nm5377726,Yurika Nakamura,1,3,1.585,1.585,Drama;Thriller;Mystery,0.333;0.333;0.333
nm7816583,Eva Blanche,1,3,1.585,1.585,Drama;Fantasy;Musical,0.333;0.333;0.333
nm4775102,Richard Fard,1,3,1.585,1.585,Drama;Fantasy;Musical,0.333;0.333;0.333
nm4367523,Emine Meyrem,1,3,1.585,1.585,Drama;Fantasy;Musical,0.333;0.333;0.333
nm6850360,Milena Straube,1,3,1.585,1.585,Drama;Fantasy;Musical,0.333;0.333;0.333
nm2427684,Isaiah LaBorde,1,3,1.585,1.585,Adventure;Comedy;Horror,0.333;0.333;0.333
nm4980620,Raul Phoenix,1,3,1.585,1.585,Adventure;Comedy;Horror,0.333;0.333;0.333
nm0802995,Greg Sestero,1,3,1.585,1.585,Adventure;Comedy;Horror,0.333;0.333;0.333
nm3554130,Ashton Leigh,1,3,1.585,1.585,Adventure;Comedy;Horror,0.333;0.333;0.333
nm1905413,Rúnar Freyr Gíslason,1,3,1.585,1.585,Drama;Thriller;Mystery,0.333;0.333;0.333
nm0084908,Edda Björgvinsdóttir,1,3,1.585,1.585,Mystery;Drama;Thriller,0.333;0.333;0.333
nm4680915,Inga Maria Eyjolfsdottir,1,3,1.585,1.585,Mystery;Drama;Thriller,0.333;0.333;0.333
nm0956190,Andrzej Zielinski,1,3,1.585,1.585,Drama;Crime;Mystery,0.333;0.333;0.333
nm2431276,Andrzej Baranowski,1,3,1.585,1.585,Drama;Crime;Mystery,0.333;0.333;0.333
nm2066212,Lukasz Sikora,1,3,1.585,1.585,Drama;Crime;Mystery,0.333;0.333;0.333
nm1338476,Sonia Bohosiewicz,1,3,1.585,1.585,Crime;Mystery;Drama,0.333;0.333;0.333
nm7698067,Aleksandar Milicevic,1,3,1.585,1.585,Crime;Mystery;Drama,0.333;0.333;0.333
nm2678603,Mark Hoffman,1,3,1.585,1.585,Comedy;Action;Horror,0.333;0.333;0.333
nm10473992,Nick Masters,1,3,1.585,1.585,Action;Horror;Comedy,0.333;0.333;0.333
nm3793902,Justin Crose,1,3,1.585,1.585,Action;Horror;Comedy,0.333;0.333;0.333
nm12310585,Draven Romero,1,3,1.585,1.585,Drama;Romance;Crime,0.333;0.333;0.333
nm9617780,Graham Sean Weatherspoon II,1,3,1.585,1.585,Crime;Drama;Romance,0.333;0.333;0.333
nm5802426,Ann Taplin,1,3,1.585,1.585,Crime;Drama;Romance,0.333;0.333;0.333
nm7565175,Timylle Adams,1,3,1.585,1.585,Crime;Drama;Romance,0.333;0.333;0.333
nm9463483,Maxine Contreras,1,3,1.585,1.585,Drama;Romance;Crime,0.333;0.333;0.333
nm2072060,Cocoa Brown,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm1654523,Jensen Atwood,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm2674657,Lil Mama,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm4715711,Ciera Angelia,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm1147702,K.D. Aubert,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm0003115,Christine Lakin,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm6823241,Kleada Cane,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm10457000,Preston Crowe,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm9306337,John H. Berriochoa,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm3008846,Michael Nosé,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm10322976,Christina Steach,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm5031311,Gabriella Goldstein,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm3201028,Erik Jorn Sundquist,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm0000377,Richard Dreyfuss,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm6566215,Aiden Malik,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm3337190,Joanna Walchuk,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm0898546,Pruitt Taylor Vince,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm0595631,D.W. Moffett,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm0930317,Cress Williams,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm6793636,Yuma Uchida,1,3,1.585,1.585,Drama;Fantasy;Animation,0.333;0.333;0.333
nm4439231,Asami Seto,1,3,1.585,1.585,Animation;Drama;Fantasy,0.333;0.333;0.333
nm5713187,Natsuki Aikawa,1,3,1.585,1.585,Animation;Drama;Fantasy,0.333;0.333;0.333
nm4107371,Yurika Kubo,1,3,1.585,1.585,Drama;Fantasy;Animation,0.333;0.333;0.333
nm10484852,Ashenafi Nigusu,1,3,1.585,1.585,Crime;Drama;Sport,0.333;0.333;0.333
nm0311405,Haile Gebrselassie,1,3,1.585,1.585,Drama;Sport;Crime,0.333;0.333;0.333
nm7503954,Genene Alemu,1,3,1.585,1.585,Drama;Sport;Crime,0.333;0.333;0.333
nm10484819,Mikias Wolde,1,3,1.585,1.585,Drama;Sport;Crime,0.333;0.333;0.333
nm10484853,Joseph Reta Belay,1,3,1.585,1.585,Drama;Sport;Crime,0.333;0.333;0.333
nm10766134,Sintayehu Geremew,1,3,1.585,1.585,Drama;Sport;Crime,0.333;0.333;0.333
nm0000126,Kevin Costner,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm4311291,Will Brittain,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm3249839,Ryan Bruce,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm0232998,Jeffrey Donovan,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm11302979,Otto Hornung,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm7371202,Kayli Carter,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm0544334,Lesley Manville,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm9803741,Zyren Dela Cruz,1,3,1.585,1.585,Drama;Fantasy;Sci-Fi,0.333;0.333;0.333
nm4363141,Edwin J. Bennett,1,3,1.585,1.585,Drama;Crime;Mystery,0.333;0.333;0.333
nm2353703,J.R. Cruz,1,3,1.585,1.585,Drama;Crime;Mystery,0.333;0.333;0.333
nm2569810,Stephanie Charles,1,3,1.585,1.585,Crime;Mystery;Drama,0.333;0.333;0.333
nm6613275,John Curley,1,3,1.585,1.585,Drama;Crime;Mystery,0.333;0.333;0.333
nm2892927,Tabitha Brown,1,3,1.585,1.585,Drama;Crime;Mystery,0.333;0.333;0.333
nm3768314,Sheldon A. Smith,1,3,1.585,1.585,Drama;Crime;Mystery,0.333;0.333;0.333
nm4608599,Joi Symone,1,3,1.585,1.585,Drama;Crime;Mystery,0.333;0.333;0.333
nm3246926,Christopher Jordan Wallace,1,3,1.585,1.585,Crime;Mystery;Drama,0.333;0.333;0.333
nm1041650,Pelusa Suero,1,3,1.585,1.585,Animation;Family;Sport,0.333;0.333;0.333
nm0022134,Anabel Alonso,1,3,1.585,1.585,Animation;Family;Sport,0.333;0.333;0.333
nm17620164,Marta Aparicio,1,3,1.585,1.585,Family;Sport;Animation,0.333;0.333;0.333
nm4914311,Sean McIntyre,1,3,1.585,1.585,Drama;Romance;Sci-Fi,0.333;0.333;0.333
nm3560079,Carolyn Masson,1,3,1.585,1.585,Drama;Romance;Sci-Fi,0.333;0.333;0.333
nm3573027,Milan Ondrík,1,3,1.585,1.585,Drama;Sci-Fi;Crime,0.333;0.333;0.333
nm3428866,Václav Neuzil,1,3,1.585,1.585,Crime;Drama;Sci-Fi,0.333;0.333;0.333
nm0822354,Richard Stanke,1,3,1.585,1.585,Drama;Sci-Fi;Crime,0.333;0.333;0.333
nm0900651,Jan Vlasák,1,3,1.585,1.585,Drama;Sci-Fi;Crime,0.333;0.333;0.333
nm7581690,Andrea Mohylová,1,3,1.585,1.585,Crime;Drama;Sci-Fi,0.333;0.333;0.333
nm0244650,Iveta Dusková,1,3,1.585,1.585,Crime;Drama;Sci-Fi,0.333;0.333;0.333
nm8168644,Myles Clohessy,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm3752137,Ankur Bhatia,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm0474779,Anil Kumar,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm1589782,Samrat Chakrabarti,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm5705131,Daniel Danca,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm4061153,Bari Kang,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm0196185,Craig muMs Grant,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm5328540,Yunpeng Yue,1,3,1.585,1.585,Action;Adventure;Comedy,0.333;0.333;0.333
nm5958776,Marc Ma,1,3,1.585,1.585,Adventure;Comedy;Action,0.333;0.333;0.333
nm8348575,Xiaobao Song,1,3,1.585,1.585,Adventure;Comedy;Action,0.333;0.333;0.333
nm7613074,Yuan Chang,1,3,1.585,1.585,Adventure;Comedy;Action,0.333;0.333;0.333
nm9587598,Yunhe Yi,1,3,1.585,1.585,Action;Adventure;Comedy,0.333;0.333;0.333
nm0007711,Silvia Abascal,1,3,1.585,1.585,Drama;Fantasy;Thriller,0.333;0.333;0.333
nm9477875,Claudia Bouza,1,3,1.585,1.585,Drama;Fantasy;Thriller,0.333;0.333;0.333
nm10293549,Samantha Grisanti,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm9016205,Jimi Voelker,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm8294218,Michelina Houlihan,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm8294222,Krystal Shenk,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm6172403,Maria Fernanda Valera,1,3,1.585,1.585,Thriller;Crime;Mystery,0.333;0.333;0.333
nm10308230,Alejandro Holguín,1,3,1.585,1.585,Crime;Mystery;Thriller,0.333;0.333;0.333
nm0161655,Iván Chávez,1,3,1.585,1.585,Crime;Mystery;Thriller,0.333;0.333;0.333
nm3002988,Julia Thays,1,3,1.585,1.585,Thriller;Crime;Mystery,0.333;0.333;0.333
nm0276724,Martha Figueroa,1,3,1.585,1.585,Thriller;Crime;Mystery,0.333;0.333;0.333
nm2345856,Eli Goree,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm0896292,Christina Vidal,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm3244078,David Castañeda,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm0553440,Adrian Martinez,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm11435114,Rodel Pecundo,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm8092417,William Buenavente,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm3811485,Jess Mendoza,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm7792489,Raion Sandoval,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm2963158,Sue Prado,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm0722333,Cheryl Felicia Rhoads,1,3,1.585,1.585,Crime;Mystery;Drama,0.333;0.333;0.333
nm9373964,Maria Jose Ovalle,1,3,1.585,1.585,Crime;Mystery;Drama,0.333;0.333;0.333
nm5182750,Suzanne R. Neff,1,3,1.585,1.585,Drama;Crime;Mystery,0.333;0.333;0.333
nm8309564,Elizabeth Kadeli,1,3,1.585,1.585,Crime;Mystery;Drama,0.333;0.333;0.333
nm10417528,Ciara Curtin,1,3,1.585,1.585,Drama;Crime;Mystery,0.333;0.333;0.333
nm2295590,Kevin Guthrie,1,3,1.585,1.585,Comedy;Music;Horror,0.333;0.333;0.333
nm8525654,Viraj Juneja,1,3,1.585,1.585,Comedy;Music;Horror,0.333;0.333;0.333
nm2890541,Josh Helman,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm6746818,Spencer House,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm2731980,Ciara Bravo,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm10268476,Emma Tosh,1,3,1.585,1.585,Crime;Drama;Family,0.333;0.333;0.333
nm0634831,Rosyam Nor,1,3,1.585,1.585,Crime;Drama;Family,0.333;0.333;0.333
nm2077607,Sherie Merlis,1,3,1.585,1.585,Drama;Family;Crime,0.333;0.333;0.333
nm10114200,Izme Azzam,1,3,1.585,1.585,Crime;Drama;Family,0.333;0.333;0.333
nm0284078,Pierre Földes,1,3,1.585,1.585,Drama;Sci-Fi;Animation,0.333;0.333;0.333
nm4589523,Théophile Baquet,1,3,1.585,1.585,Drama;Sci-Fi;Animation,0.333;0.333;0.333
nm10528835,Serenity James,1,3,1.585,1.585,Action;Adventure;Comedy,0.333;0.333;0.333
nm10289909,Kanye Huff,1,3,1.585,1.585,Action;Adventure;Comedy,0.333;0.333;0.333
nm10530182,Landon Huff,1,3,1.585,1.585,Adventure;Comedy;Action,0.333;0.333;0.333
nm10528832,Laila Robersion,1,3,1.585,1.585,Action;Adventure;Comedy,0.333;0.333;0.333
nm10292523,Michelle Han,1,3,1.585,1.585,Adventure;Comedy;Action,0.333;0.333;0.333
nm10528834,Maia Dubios,1,3,1.585,1.585,Adventure;Comedy;Action,0.333;0.333;0.333
nm10528829,Yazmina Holeness,1,3,1.585,1.585,Action;Adventure;Comedy,0.333;0.333;0.333
nm0404924,Michael Hyatt,1,3,1.585,1.585,Drama;Romance;Mystery,0.333;0.333;0.333
nm1536771,Bill Kelly,1,3,1.585,1.585,Mystery;Drama;Romance,0.333;0.333;0.333
nm1036181,Mike Vogel,1,3,1.585,1.585,Drama;Crime;Mystery,0.333;0.333;0.333
nm5054542,Casey Leach,1,3,1.585,1.585,Crime;Mystery;Drama,0.333;0.333;0.333
nm1008709,Ashley Scott,1,3,1.585,1.585,Crime;Mystery;Drama,0.333;0.333;0.333
nm1731694,Daniel Booko,1,3,1.585,1.585,Drama;Crime;Mystery,0.333;0.333;0.333
nm6403241,Cameron Scott,1,3,1.585,1.585,Action;Horror;Comedy,0.333;0.333;0.333
nm3935097,Kayla Privett,1,3,1.585,1.585,Action;Horror;Comedy,0.333;0.333;0.333
nm6868308,Reine Swart,1,3,1.585,1.585,Comedy;Action;Horror,0.333;0.333;0.333
nm5553616,Liesl Ahlers,1,3,1.585,1.585,Action;Horror;Comedy,0.333;0.333;0.333
nm9709101,Paige Bonnin,1,3,1.585,1.585,Comedy;Action;Horror,0.333;0.333;0.333
nm0584206,Sean C. Michael,1,3,1.585,1.585,Comedy;Action;Horror,0.333;0.333;0.333
nm5426873,Steven John Ward,1,3,1.585,1.585,Action;Horror;Comedy,0.333;0.333;0.333
nm8721088,Oskar Fjeldstad-Bergheim,1,3,1.585,1.585,Animation;Family;Musical,0.333;0.333;0.333
nm4101191,Devin Hennessy,1,3,1.585,1.585,Animation;Family;Musical,0.333;0.333;0.333
nm7693842,Jack Fisher,1,3,1.585,1.585,Family;Musical;Animation,0.333;0.333;0.333
nm4927314,Jack Fisher,1,3,1.585,1.585,Animation;Family;Musical,0.333;0.333;0.333
nm0048121,Miroslaw Baka,1,3,1.585,1.585,History;Drama;Romance,0.333;0.333;0.333
nm0194305,Piotr Cyrwus,1,3,1.585,1.585,Drama;Romance;History,0.333;0.333;0.333
nm2340153,Modest Rucinski,1,3,1.585,1.585,History;Drama;Romance,0.333;0.333;0.333
nm10435347,Sen Lam,1,3,1.585,1.585,Animation;Crime;Drama,0.333;0.333;0.333
nm9003790,Tsz Yin Leung,1,3,1.585,1.585,Drama;Animation;Crime,0.333;0.333;0.333
nm9612798,Liana Navrot,1,3,1.585,1.585,History;Drama;Romance,0.333;0.333;0.333
nm7603308,Mark McKenna,1,3,1.585,1.585,Drama;Thriller;Mystery,0.333;0.333;0.333
nm2342884,Conor Hamill,1,3,1.585,1.585,Drama;Thriller;Mystery,0.333;0.333;0.333
nm11363408,Mark Duffy,1,3,1.585,1.585,Drama;Thriller;Mystery,0.333;0.333;0.333
nm6978918,Anson Boon,1,3,1.585,1.585,Mystery;Drama;Thriller,0.333;0.333;0.333
nm1253936,Patrick d'Assumçao,1,3,1.585,1.585,Drama;Fantasy;Animation,0.333;0.333;0.333
nm0581781,Hichem Mesbah,1,3,1.585,1.585,Animation;Drama;Fantasy,0.333;0.333;0.333
nm0047624,Quentin Baillot,1,3,1.585,1.585,Drama;Fantasy;Animation,0.333;0.333;0.333
nm11127862,Alfonso Arfi,1,3,1.585,1.585,Animation;Drama;Fantasy,0.333;0.333;0.333
nm1034066,Wayne Harrison,1,3,1.585,1.585,Action;Horror;Adventure,0.333;0.333;0.333
nm2383250,Logan Miller,1,3,1.585,1.585,Action;Horror;Adventure,0.333;0.333;0.333
nm5347988,Taylor Russell,1,3,1.585,1.585,Action;Horror;Adventure,0.333;0.333;0.333
nm4616554,Carlito Olivero,1,3,1.585,1.585,Adventure;Action;Horror,0.333;0.333;0.333
nm5710414,Thomas Cocquerel,1,3,1.585,1.585,Adventure;Action;Horror,0.333;0.333;0.333
nm8249698,Jamie-Lee Money,1,3,1.585,1.585,Adventure;Action;Horror,0.333;0.333;0.333
nm1688981,Sasa Torlakovic,1,3,1.585,1.585,Drama;Thriller;Crime,0.333;0.333;0.333
nm8817221,Sara Pejcic,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm0991459,Rambo Amadeus,1,3,1.585,1.585,Crime;Drama;Thriller,0.333;0.333;0.333
nm6717726,Bowie Bundlie,1,3,1.585,1.585,Drama;Family;Musical,0.333;0.333;0.333
nm10305292,Greg Hardash,1,3,1.585,1.585,Drama;Family;Musical,0.333;0.333;0.333
