actorId,triangles,clusteringCoefficient,kshell,closeness,betweenness
nm12474073,36,1.0,2,0.0,
nm12474856,36,1.0,8,0.0,
nm12475730,36,1.0,7,0.0,
nm12475731,36,1.0,6,0.0,
nm12475732,36,1.0,5,0.0,
nm12475733,36,1.0,4,0.0,
nm12479429,36,1.0,8,0.0,
nm12481233,36,1.0,8,0.0,
nm12482552,36,1.0,9,0.0,
nm12482554,36,1.0,8,0.0,
nm12482555,36,1.0,7,0.0,
nm12482557,36,1.0,6,0.0,
nm12482558,36,1.0,5,0.0,
nm12482559,36,1.0,4,0.0,
nm12482560,36,1.0,3,0.0,
nm1248273,36,1.0,1,0.0,
nm12483757,36,1.0,9,0.0,
nm12483758,36,1.0,8,0.0,
nm12485297,36,1.0,9,0.0,
nm12485298,36,1.0,8,0.0,
nm12485299,36,1.0,7,0.0,
nm12485300,36,1.0,6,0.0,
nm1248798,36,1.0,4,0.0,
nm12495917,36,1.0,4,0.0,
nm1249638,36,1.0,5,0.0,
nm12497419,36,1.0,9,0.0,
nm12497421,36,1.0,8,0.0,
nm12497422,36,1.0,7,0.0,
nm12498524,36,1.0,9,0.114754,
nm12498788,36,1.0,8,0.0,
nm12498791,36,1.0,7,0.0,
nm12498795,36,1.0,6,0.0,
nm12505163,36,1.0,8,0.0,
nm12505886,36,1.0,8,0.0,
nm12507502,36,1.0,5,0.0,
nm1250821,36,1.0,6,0.0,
nm1250925,36,1.0,7,0.0,
nm1251243,36,1.0,8,0.121154,
nm12513524,36,1.0,7,0.0,
nm12513525,36,1.0,6,0.0,
nm12513526,36,1.0,5,0.0,
nm1251511,36,1.0,6,0.0,
nm1251565,36,1.0,7,0.0,
nm12519578,36,1.0,6,0.0,
nm1252090,36,1.0,3,0.0,
nm1252181,36,1.0,5,0.0,
nm1252241,72,0.470588,4,0.0,8e-06
nm1252320,36,1.0,5,0.0,
nm12524298,36,1.0,6,0.0,
nm1252616,36,1.0,8,0.0,
nm1252668,36,1.0,7,0.0,
nm1252806,36,1.0,4,0.0,
nm12528125,36,1.0,4,0.0,
nm1252904,72,0.470588,7,0.0,0.0
nm1253039,36,1.0,5,0.060345,
nm1253217,36,1.0,5,0.0,
nm1253235,36,1.0,6,0.0,
nm12533284,36,1.0,3,0.0,
nm1253367,36,1.0,6,0.0,
nm1253795,36,1.0,7,0.0,
nm1253802,36,1.0,7,0.0,
nm1253882,36,1.0,4,0.0,
nm12538871,36,1.0,6,0.0,
nm12538954,36,1.0,8,0.0,
nm1253905,36,1.0,6,0.0,
nm1253936,36,1.0,4,0.0,
nm1253955,36,1.0,6,0.0,
nm1254116,36,1.0,5,0.0,
nm1254140,36,1.0,5,0.0,
nm1254154,36,1.0,5,0.0,
nm12542920,36,1.0,4,0.0,
nm1254410,36,1.0,7,0.0,
nm1254580,36,1.0,6,0.0,
nm1254827,36,1.0,4,0.0,
nm1254885,36,1.0,8,0.0,
nm1254991,36,1.0,3,0.0,
nm12552633,36,1.0,7,0.0,
nm1255751,36,1.0,7,0.0,
nm12559803,36,1.0,5,0.0,
nm12560130,36,1.0,6,0.0,
nm12560133,36,1.0,5,0.0,
nm12560160,36,1.0,4,0.0,
nm12562660,36,1.0,8,0.0,
nm1256435,36,1.0,3,0.0,
nm1256532,72,0.470588,5,0.0,0.0
nm1256710,36,1.0,8,0.0,
nm1256745,135,0.384615,10,0.0,2.8e-05
nm12569449,36,1.0,7,0.0,
nm1257062,219,0.231501,10,0.0,0.000107
nm1257208,36,1.0,6,0.063959,
nm12573799,36,1.0,8,0.102773,
nm12573936,36,1.0,6,0.121387,
nm1257423,73,0.477124,7,0.0,0.000438
nm12575299,36,1.0,7,0.0,
nm12575300,36,1.0,6,0.0,
nm1257611,36,1.0,5,0.0,
nm1257934,36,1.0,4,0.0,
nm1258927,36,1.0,6,0.0,
nm12589518,36,1.0,7,0.0,
nm12589519,36,1.0,6,0.0,
nm12589520,36,1.0,5,0.0,
nm12589525,36,1.0,4,0.0,
nm1259084,181,0.182828,3,0.130705,0.005199
nm1259094,36,1.0,5,0.103448,
nm1259124,36,1.0,5,0.0,
nm1259153,36,1.0,4,0.0,
nm12600664,36,1.0,6,0.0,
nm1260157,36,1.0,6,0.118421,
nm1260545,36,1.0,1,0.0,
nm12608848,72,0.470588,3,0.114338,0.000387
nm1260909,36,1.0,2,0.0,
nm12615674,36,1.0,7,0.110915,
nm12615767,36,1.0,2,0.0,
nm12615768,36,1.0,1,0.0,
nm1261587,36,1.0,7,0.0,
nm1261649,72,0.470588,3,0.111702,0.000258
nm1261987,36,1.0,9,0.0,
nm1261997,36,1.0,6,0.0,
nm12623704,36,1.0,4,0.0,
nm1263036,36,1.0,5,0.0,
nm1263070,36,1.0,5,0.0,
nm12633531,36,1.0,9,0.0,
nm12633532,36,1.0,8,0.0,
nm1263519,36,1.0,3,0.0,
nm1263763,36,1.0,8,0.0,
nm12640295,36,1.0,3,0.0,
nm12640572,36,1.0,6,0.0,
nm1264361,36,1.0,8,0.0,
nm12645007,36,1.0,6,0.100639,
nm12645750,36,1.0,7,0.0,
nm12645751,36,1.0,6,0.0,
nm1264612,36,1.0,4,0.0,
nm1265207,36,1.0,5,0.0,
nm12654670,36,1.0,7,0.0,
nm12654671,36,1.0,6,0.0,
nm12654672,36,1.0,5,0.0,
nm12654673,36,1.0,4,0.0,
nm12654674,36,1.0,3,0.0,
nm1266058,36,1.0,8,0.0,
nm12665628,36,1.0,4,0.0,
nm12665631,36,1.0,3,0.0,
nm12665632,36,1.0,2,0.0,
nm12665633,36,1.0,1,0.0,
nm12666133,36,1.0,8,0.0,
nm12668486,36,1.0,7,0.0,
nm12668645,36,1.0,6,0.10396,
nm1267095,36,1.0,6,0.103618,
nm12671842,36,1.0,7,0.0,
nm1267261,72,0.470588,2,0.091172,0.0
nm12674556,36,1.0,8,0.0,
nm12674557,36,1.0,7,0.0,
nm12674558,36,1.0,6,0.0,
nm12674559,36,1.0,5,0.0,
nm12674560,36,1.0,4,0.0,
nm12674561,36,1.0,3,0.0,
nm12674562,36,1.0,2,0.0,
nm1268200,72,0.470588,6,0.0,0.002068
nm1268478,36,1.0,3,0.0,
nm12685483,36,1.0,8,0.0,
nm12685484,36,1.0,7,0.0,
nm1268637,72,0.470588,4,0.0,0.0
nm1268681,197,0.218162,10,0.0,5.1e-05
nm1269088,36,1.0,4,0.0,
nm12693498,36,1.0,3,0.0,
nm1269581,36,1.0,4,0.0,
nm1269614,72,0.470588,4,0.114964,0.0
nm1269618,36,1.0,8,0.0,
nm12696229,36,1.0,7,0.0,
nm12696230,36,1.0,6,0.0,
nm12696231,36,1.0,5,0.0,
nm1269719,36,1.0,4,0.0,
nm1269796,236,0.185098,9,0.0,0.00011
nm12698965,36,1.0,8,0.0,
nm12699510,36,1.0,9,0.0,
nm1270037,36,1.0,6,0.0,
nm1270165,36,1.0,7,0.0,
nm1270429,36,1.0,4,0.0,
nm12711700,36,1.0,8,0.0,
nm12711701,36,1.0,7,0.0,
nm12713040,36,1.0,8,0.0,
nm1271447,36,1.0,3,0.0,
nm12716907,36,1.0,7,0.0,
nm1272031,36,1.0,5,0.0,
nm1272032,36,1.0,6,0.0,
nm12720511,36,1.0,9,0.0,
nm12720512,36,1.0,8,0.0,
nm12720513,36,1.0,7,0.0,
nm1272418,36,1.0,1,0.0,
nm1272563,81,0.595588,8,0.0,
nm1272902,36,1.0,7,0.0,
nm1273023,36,1.0,3,0.0,
nm1273029,36,1.0,7,0.0,
nm1273365,36,1.0,5,0.0,
nm1273487,36,1.0,4,0.0,
nm1273697,36,1.0,5,0.0,
nm1273753,36,1.0,2,0.0,
nm1273830,36,1.0,2,0.0,
nm1273899,36,1.0,0,0.0,
nm1273957,36,1.0,3,0.0,
nm12745887,36,1.0,7,0.129363,
nm1274645,36,1.0,5,0.0,
nm1275337,36,1.0,2,0.0,
nm1275407,36,1.0,6,0.0,
nm12758756,36,1.0,6,0.0,
nm1276085,36,1.0,3,0.0,
nm1276093,36,1.0,8,0.0,
nm1276263,36,1.0,3,0.097674,
nm1276384,72,0.470588,1,0.0,0.0
nm1276463,36,1.0,2,0.0,
nm1276495,36,1.0,7,0.0,
nm1276538,72,0.470588,6,0.124016,0.001546
nm1276929,36,1.0,3,0.0,
nm1276933,36,1.0,4,0.0,
nm1276942,36,1.0,0,0.0,
nm1277066,36,1.0,7,0.120459,
nm1277293,36,1.0,6,0.11014,
nm12773671,36,1.0,7,0.0,
nm1277547,36,1.0,6,0.106239,
nm12776689,36,1.0,6,0.0,
nm1277705,36,1.0,8,0.100478,
nm1277856,36,1.0,4,0.0,
nm1277861,36,1.0,6,0.098592,
nm1278099,36,1.0,5,0.0,
nm12783310,36,1.0,7,0.0,
nm1278335,36,1.0,2,0.0,
nm12786858,36,1.0,6,0.0,
nm1278853,36,1.0,3,0.0,
nm12789773,36,1.0,9,0.0,
nm12789774,36,1.0,8,0.0,
nm12789775,36,1.0,7,0.0,
nm12791923,36,1.0,7,0.0,
nm1279305,36,1.0,5,0.0,
nm12793415,36,1.0,5,0.0,
nm12795750,36,1.0,3,0.0,
nm1279870,36,1.0,4,0.0,
nm12798893,36,1.0,9,0.0,
nm12798894,36,1.0,8,0.0,
nm12798895,36,1.0,7,0.0,
nm12798896,36,1.0,6,0.0,
nm12798897,36,1.0,5,0.0,
nm12798898,36,1.0,4,0.0,
nm12798899,36,1.0,3,0.0,
nm12799374,36,1.0,4,0.0,
nm1279980,36,1.0,6,0.0,
nm12800932,36,1.0,3,0.0,
nm1280360,36,1.0,5,0.0,
nm12803735,36,1.0,5,0.116022,
nm12805105,36,1.0,5,0.0,
nm12805106,36,1.0,4,0.0,
nm12805107,36,1.0,3,0.0,
nm12805108,36,1.0,2,0.0,
nm12805929,36,1.0,8,0.0,
nm1280699,36,1.0,4,0.0,
nm1281476,36,1.0,6,0.0,
nm1281490,36,1.0,7,0.0,
nm1281652,36,1.0,4,0.0,
nm1281809,36,1.0,3,0.0,
nm12822819,36,1.0,6,0.0,
nm12822820,36,1.0,5,0.0,
nm1282571,36,1.0,2,0.0,
nm1282623,36,1.0,5,0.0,
nm1282801,36,1.0,7,0.0,
nm1282863,36,1.0,5,0.098592,
nm1282927,36,1.0,6,0.0,
nm1283231,36,1.0,5,0.0,
nm1283344,36,1.0,7,0.0,
nm1283995,36,1.0,8,0.0,
nm1284734,73,0.695238,9,0.0,
nm1284828,36,1.0,3,0.0,
nm1284850,36,1.0,6,0.0,
nm1284880,36,1.0,4,0.0,
nm1284928,36,1.0,7,0.0,
nm1285140,36,1.0,6,0.0,
nm1285342,36,1.0,5,0.0,
nm1285394,36,1.0,5,0.0,
nm1285427,36,1.0,6,0.0,
nm1286167,36,1.0,4,0.0,
nm1286565,72,0.529412,3,0.0,
nm1287084,36,1.0,6,0.0,
nm12872449,36,1.0,5,0.0,
nm1287273,36,1.0,1,0.0,
nm1287358,36,1.0,3,0.0,
nm12873804,36,1.0,3,0.0,
nm12875327,36,1.0,8,0.114754,
nm12875601,36,1.0,2,0.0,
nm12875669,36,1.0,6,0.0,
nm12875670,36,1.0,5,0.0,
nm12875671,36,1.0,4,0.0,
nm1287617,36,1.0,5,0.0,
nm1287636,36,1.0,7,0.087866,
nm12876490,36,1.0,8,0.0,
nm12877113,36,1.0,5,0.105882,
nm1287787,36,1.0,2,0.0,
nm12878330,36,1.0,8,0.126761,
nm1287850,36,1.0,3,0.0,
nm1288082,36,1.0,6,0.0,
nm1288343,36,1.0,8,0.0,
nm12885248,36,1.0,6,0.088608,
nm1288928,36,1.0,7,0.0,
nm1288981,36,1.0,7,0.0,
nm1289225,36,1.0,8,0.080051,
nm1289561,36,1.0,5,0.0,
nm12900522,36,1.0,5,0.0,
nm12900988,36,1.0,3,0.0,
nm12902760,36,1.0,7,0.0,
nm1290816,72,0.470588,2,0.0,0.0
nm1290838,36,1.0,5,0.0,
nm1290912,36,1.0,4,0.0,
nm1291022,36,1.0,3,0.0,
nm12915505,36,1.0,7,0.0,
nm12915507,36,1.0,6,0.0,
nm12915509,36,1.0,5,0.0,
nm1291827,36,1.0,8,0.0,
nm1292111,36,1.0,7,0.0,
nm1292277,36,1.0,7,0.0,
nm1292302,36,1.0,7,0.0,
nm1293000,36,1.0,8,0.0,
nm1293128,36,1.0,6,0.0,
nm1293137,36,1.0,5,0.0,
nm12931715,36,1.0,7,0.0,
nm1293177,36,1.0,4,0.0,
nm1293353,36,1.0,9,0.0,
nm1293644,36,1.0,6,0.0,
nm12937054,36,1.0,8,0.0,
nm12938880,36,1.0,6,0.0,
nm12940452,36,1.0,3,0.0,
nm1294099,72,0.470588,9,0.0,0.000237
nm12942399,36,1.0,3,0.0,
nm1295237,36,1.0,5,0.0,
nm1295381,36,1.0,6,0.0,
nm1295827,36,1.0,1,0.093611,
nm1296233,36,1.0,1,0.0,
nm1296300,188,0.535613,6,0.0,0.000255
nm12963100,36,1.0,7,0.0,
nm12969035,36,1.0,6,0.0,
nm12971104,36,1.0,5,0.095745,
nm12973204,36,1.0,7,0.0,
nm1297976,36,1.0,3,0.0,
nm1298052,144,0.242017,2,0.132353,0.001777
nm1298177,36,1.0,6,0.0,
nm1298369,36,1.0,8,0.0,
nm1298458,36,1.0,7,0.0,
nm1298582,36,1.0,4,0.0,
nm1299248,36,1.0,5,0.0,
nm1299704,36,1.0,2,0.0,
nm1299912,36,1.0,5,0.0,
nm1300009,36,1.0,8,0.0,
nm1300136,36,1.0,4,0.0,
nm1300254,36,1.0,8,0.0,
nm1300458,36,1.0,4,0.0,
nm1300650,36,1.0,3,0.0,
nm1300736,36,1.0,6,0.0,
nm1301218,36,1.0,5,0.048951,
nm1301857,36,1.0,5,0.0,
nm1302330,186,0.187879,2,0.136069,0.002775
nm1302331,36,1.0,8,0.10311,
nm13023905,36,1.0,9,0.129363,
nm1302654,36,1.0,6,0.0,
nm13030700,36,1.0,6,0.0,
nm13030701,36,1.0,5,0.0,
nm1303080,36,1.0,1,0.0,
nm1303216,36,1.0,2,0.0,
nm1303310,36,1.0,5,0.0,
nm1303331,36,1.0,2,0.0,
nm1303340,36,1.0,2,0.0,
nm1303433,36,1.0,8,0.116236,
nm13037711,36,1.0,4,0.0,
nm1303982,36,1.0,2,0.0,
nm1303983,36,1.0,3,0.0,
nm13041068,36,1.0,5,0.0,
nm13041069,36,1.0,4,0.0,
nm13045531,36,1.0,5,0.0,
nm1305012,36,1.0,7,0.0,
nm13051033,36,1.0,5,0.0,
nm1305153,36,1.0,5,0.0,
nm1306019,36,1.0,4,0.0,
nm13062881,72,0.529412,6,0.0,
nm1306744,36,1.0,3,0.0,
nm13068828,36,1.0,6,0.104132,
nm13071294,36,1.0,5,0.0,
nm1307560,36,1.0,7,0.0,
nm13076967,36,1.0,5,0.0,
nm1308017,36,1.0,5,0.0,
nm13080862,36,1.0,4,0.0,
nm13081288,36,1.0,9,0.0,
nm13090699,36,1.0,5,0.0,
nm13093242,36,1.0,4,0.0,
nm13094977,36,1.0,7,0.0,
nm13094978,36,1.0,6,0.0,
nm13094979,36,1.0,5,0.0,
nm13100499,36,1.0,2,0.0,
nm13102324,36,1.0,9,0.0,
nm13104978,36,1.0,2,0.0,
nm1310525,36,1.0,8,0.0,
nm1310530,36,1.0,8,0.06409,
nm13106812,36,1.0,6,0.0,
nm1310741,36,1.0,5,0.0,
nm13113295,36,1.0,8,0.110333,
nm1311741,72,0.470588,2,0.0,0.0
nm13118042,36,1.0,7,0.0,
nm1311933,36,1.0,1,0.0,
nm1311946,36,1.0,7,0.0,
nm13120332,36,1.0,8,0.0,
nm13131071,36,1.0,6,0.0,
nm13131072,36,1.0,5,0.0,
nm1313509,36,1.0,7,0.0,
nm13139997,36,1.0,7,0.111901,
nm13142702,36,1.0,5,0.104651,
nm1314276,72,0.470588,7,0.0,0.0
nm1314352,36,1.0,4,0.0,
nm13154954,36,1.0,8,0.0,
nm13154959,36,1.0,7,0.0,
nm13154960,36,1.0,6,0.0,
nm13154963,36,1.0,5,0.0,
nm13154970,36,1.0,4,0.0,
nm13154973,36,1.0,3,0.0,
nm13154976,36,1.0,2,0.0,
nm13154981,36,1.0,1,0.0,
nm13154982,36,1.0,0,0.0,
nm1315788,36,1.0,7,0.0,
nm1315893,36,1.0,8,0.0,
nm13159338,36,1.0,7,0.0,
nm1316038,36,1.0,8,0.0,
nm1316170,36,1.0,5,0.0,
nm1316701,36,1.0,3,0.0,
nm1316789,36,1.0,5,0.0,
nm1316863,36,1.0,2,0.0,
nm13182919,36,1.0,5,0.0,
nm1318410,36,1.0,7,0.0,
nm1318578,36,1.0,6,0.083444,
nm13185944,36,1.0,3,0.058605,
nm1318798,36,1.0,2,0.0,
nm13189915,36,1.0,6,0.0,
nm1319395,36,1.0,5,0.0,
nm1320210,36,1.0,2,0.0,
nm1320600,36,1.0,3,0.0,
nm13206225,36,1.0,2,0.0,
nm1320827,36,1.0,4,0.091971,
nm1320935,36,1.0,1,0.0,
nm1321097,36,1.0,9,0.0,
nm1321104,72,0.470588,2,0.0,0.0
nm13213079,36,1.0,7,0.0,
nm13213269,36,1.0,6,0.119772,
nm13216512,36,1.0,6,0.113924,
nm13221173,36,1.0,8,0.0,
nm1322135,72,0.470588,6,0.0,1.6e-05
nm1322483,36,1.0,4,0.0,
nm1322499,36,1.0,5,0.0,
nm13234489,36,1.0,5,0.0,
nm13234490,36,1.0,4,0.0,
nm13234491,36,1.0,3,0.0,
nm13234492,36,1.0,2,0.0,
nm13234493,36,1.0,1,0.0,
nm13234494,36,1.0,0,0.0,
nm13235225,36,1.0,7,0.0,
nm13235226,36,1.0,6,0.0,
nm13237493,36,1.0,5,0.0,
nm1323901,36,1.0,4,0.0,
nm13244816,36,1.0,6,0.0,
nm13245159,36,1.0,4,0.0,
nm13245550,36,1.0,8,0.0,
nm1324819,36,1.0,4,0.0,
nm13252834,36,1.0,6,0.116451,
nm1326000,36,1.0,6,0.120459,
nm1326428,36,1.0,9,0.0,
nm1326535,36,1.0,7,0.110333,
nm1326732,36,1.0,2,0.0,
nm1327526,36,1.0,5,0.0,
nm13277930,36,1.0,7,0.0,
nm13278693,36,1.0,4,0.0,
nm1328076,36,1.0,6,0.0,
nm13281810,36,1.0,5,0.121387,
nm13282550,36,1.0,5,0.119772,
nm1328568,36,1.0,9,0.0,
nm1328726,36,1.0,8,0.070156,
nm13287656,36,1.0,6,0.110915,
nm13291085,36,1.0,7,0.0,
nm13294276,36,1.0,9,0.0,
nm1330276,108,0.307692,1,0.106419,0.0
nm13303127,36,1.0,5,0.0,
nm13303128,36,1.0,4,0.0,
nm1330495,36,1.0,5,0.0,
nm1330681,36,1.0,7,0.0,
nm1331316,72,0.470588,9,0.070707,0.0
nm13321144,36,1.0,5,0.104132,
nm13321450,36,1.0,6,0.0,
nm13323597,36,1.0,6,0.0,
nm13326221,36,1.0,6,0.0,
nm1333017,73,0.477124,7,0.1008,0.000387
nm13330799,36,1.0,5,0.0,
nm13331827,36,1.0,5,0.0,
nm1333687,72,0.470588,8,0.135776,0.005242
nm1334056,36,1.0,6,0.0,
nm1334235,36,1.0,8,0.10396,
nm1334389,36,1.0,8,0.121387,
nm13344987,36,1.0,7,0.0,
nm13344988,36,1.0,6,0.0,
nm13344989,36,1.0,5,0.0,
nm13344992,36,1.0,4,0.0,
nm13344995,36,1.0,3,0.0,
nm13347280,36,1.0,2,0.0,
nm13350083,36,1.0,3,0.0,
nm1335091,36,1.0,6,0.116667,
nm1335387,36,1.0,7,0.115385,
nm1335581,36,1.0,5,0.106961,
nm1335704,72,0.470588,8,0.136069,0.002909
nm13357370,36,1.0,8,0.0,
nm1335996,36,1.0,3,0.0,
nm13361752,36,1.0,6,0.096626,
nm1336617,36,1.0,2,0.0,
nm13370157,36,1.0,7,0.0,
nm1337113,36,1.0,3,0.0,
nm13372705,36,1.0,7,0.086777,
nm1338476,36,1.0,5,0.0,
nm13385756,36,1.0,3,0.0,
nm13385761,36,1.0,2,0.0,
nm1338684,36,1.0,4,0.0,
nm13390054,36,1.0,2,0.0,
nm1339257,36,1.0,7,0.0,
nm13394289,36,1.0,6,0.0,
nm13394299,36,1.0,5,0.0,
nm13396716,36,1.0,8,0.0,
nm13398468,36,1.0,6,0.0,
nm1340370,72,0.470588,8,0.078652,5.6e-05
nm13403827,36,1.0,5,0.0,
nm1340424,36,1.0,5,0.0,
nm1340738,36,1.0,7,0.0,
nm13414064,36,1.0,8,0.0,
nm13414070,36,1.0,7,0.0,
nm13414098,36,1.0,6,0.0,
nm13414099,36,1.0,5,0.0,
nm13414100,36,1.0,4,0.0,
nm13414103,36,1.0,3,0.0,
nm13414110,36,1.0,2,0.0,
nm13414154,36,1.0,1,0.0,
nm1341442,36,1.0,3,0.0,
nm1341478,36,1.0,5,0.0,
nm13416347,36,1.0,6,0.080769,
nm13416350,36,1.0,4,0.121387,
nm13416804,36,1.0,5,0.0,
nm13423729,36,1.0,8,0.0,
nm1342784,36,1.0,7,0.0,
nm1343925,36,1.0,6,0.0,
nm1344302,36,1.0,4,0.0,
nm13445593,144,0.256684,3,0.0,0.0
nm1345062,36,1.0,6,0.0,
nm1345839,146,0.276515,4,0.0,0.000753
nm13462877,36,1.0,4,0.0,
nm13462879,36,1.0,3,0.0,
nm13462880,36,1.0,2,0.0,
nm13465094,36,1.0,6,0.0,
nm13470010,36,1.0,7,0.110915,
nm1347556,36,1.0,3,0.0,
nm13478914,36,1.0,7,0.0,
nm1348500,36,1.0,4,0.0,
nm13499866,36,1.0,8,0.0,
nm13504762,36,1.0,5,0.1008,
nm13511735,36,1.0,7,0.0,
nm1351206,72,0.470588,1,0.0,0.0006
nm1351922,36,1.0,6,0.0,
nm1352128,72,0.470588,2,0.0,0.0
nm1352343,36,1.0,1,0.0,
nm13526544,36,1.0,1,0.0,
nm1352696,36,1.0,4,0.0,
nm1352826,36,1.0,5,0.0,
nm1352900,36,1.0,8,0.077111,
nm1352922,36,1.0,5,0.0,
nm13529235,36,1.0,4,0.119772,
nm1353689,36,1.0,6,0.0,
nm13536956,36,1.0,5,0.0,
nm1354301,36,1.0,4,0.0,
nm1354359,36,1.0,6,0.046667,
nm1354491,36,1.0,9,0.0,
nm13545603,36,1.0,7,0.112299,
nm1354843,36,1.0,4,0.0,
nm13552091,72,0.470588,4,0.0,0.0
nm13561965,36,1.0,3,0.0,
nm1356465,36,1.0,4,0.0,
nm1357161,36,1.0,4,0.0,
nm13575723,36,1.0,5,0.0,
nm1357627,36,1.0,5,0.0,
nm1357740,36,1.0,8,0.0,
nm1358225,36,1.0,6,0.062008,
nm13582281,36,1.0,1,0.0,
nm13582282,36,1.0,0,0.0,
nm13584481,36,1.0,5,0.0,
nm1358539,36,1.0,4,0.0,
nm1359508,36,1.0,3,0.0,
nm1359601,36,1.0,6,0.060461,
nm1359720,36,1.0,5,0.0,
nm1359992,36,1.0,5,0.0,
nm1360611,36,1.0,7,0.12831,
nm13609822,36,1.0,6,0.0,
nm13609823,36,1.0,5,0.0,
nm1361049,36,1.0,3,0.0,
nm13611673,36,1.0,7,0.0,
nm13611674,36,1.0,6,0.0,
nm13611675,36,1.0,5,0.0,
nm13611676,36,1.0,4,0.0,
nm13616526,36,1.0,5,0.088359,
nm1361690,36,1.0,7,0.0,
nm13619547,36,1.0,8,0.0,
nm13621188,36,1.0,4,0.0,
nm13626645,36,1.0,4,0.0,
nm1362698,36,1.0,7,0.0,
nm1363680,36,1.0,8,0.121857,
nm1363764,36,1.0,4,0.0,
nm1363801,76,0.496732,5,0.0,0.000272
nm13639290,36,1.0,7,0.0,
nm13639493,36,1.0,7,0.0,
nm13639494,36,1.0,6,0.0,
nm13639495,36,1.0,5,0.0,
nm13639496,36,1.0,4,0.0,
nm13639497,36,1.0,3,0.0,
nm13639498,36,1.0,2,0.0,
nm13639499,36,1.0,1,0.0,
nm13639500,36,1.0,0,0.0,
nm1364109,36,1.0,3,0.0,
nm13642852,36,1.0,4,0.0,
nm1364532,36,1.0,8,0.0,
nm1364624,36,1.0,8,0.0,
nm1364645,36,1.0,6,0.0,
nm1364748,36,1.0,4,0.0,
nm13652346,36,1.0,5,0.0,
nm13656111,36,1.0,3,0.0,
nm13656295,36,1.0,6,0.0,
nm1366317,72,0.470588,5,0.135484,0.003123
nm1366328,36,1.0,8,0.0,
nm1366376,74,0.48366,5,0.0,0.000116
nm13665356,36,1.0,4,0.0,
nm1366568,36,1.0,3,0.0,
nm13667899,36,1.0,9,0.0,
nm1366855,36,1.0,3,0.0,
nm1367145,36,1.0,5,0.0,
nm1367313,73,0.477124,3,0.0,0.0
nm13674212,36,1.0,4,0.0,
nm1367490,36,1.0,4,0.0,
nm1367625,36,1.0,7,0.0,
nm1367730,36,1.0,7,0.12831,
nm13677590,36,1.0,5,0.0,
nm13677722,36,1.0,9,0.0,
nm1367802,36,1.0,3,0.083554,
nm1367819,36,1.0,4,0.0,
nm1367995,36,1.0,6,0.0,
nm1368007,36,1.0,6,0.0,
nm1368152,73,0.477124,2,0.0,0.000126
nm1368581,266,0.16092,8,0.129098,0.001061
nm1369375,36,1.0,7,0.058605,
nm1370384,36,1.0,3,0.0,
nm13704769,36,1.0,6,0.0,
nm1370479,36,1.0,5,0.0,
nm1371339,36,1.0,4,0.0,
nm1371726,36,1.0,6,0.0,
nm13717836,36,1.0,3,0.0,
nm13718113,36,1.0,8,0.0,
nm1371858,77,0.566176,8,0.0,
nm13718764,36,1.0,3,0.0,
nm13718766,36,1.0,2,0.0,
nm1371957,36,1.0,8,0.0,
nm1372094,168,0.282353,9,0.0,1.1e-05
nm13721893,36,1.0,8,0.0,
nm13721902,36,1.0,7,0.0,
nm13721922,36,1.0,6,0.0,
nm13721924,36,1.0,5,0.0,
nm13721925,36,1.0,4,0.0,
nm13721928,36,1.0,3,0.0,
nm13722313,72,0.529412,2,0.0,
nm1372258,36,1.0,6,0.0,
nm13723113,36,1.0,4,0.0,
nm1372650,36,1.0,5,0.0,
nm1373003,36,1.0,7,0.0,
nm1373106,36,1.0,7,0.0,
nm1373129,36,1.0,8,0.0,
nm13732389,36,1.0,8,0.0,
nm13736107,36,1.0,7,0.0,
nm13736108,36,1.0,6,0.0,
nm13736109,36,1.0,5,0.0,
nm1374743,36,1.0,5,0.063959,
nm1375309,36,1.0,7,0.0,
nm1375492,36,1.0,2,0.0,
nm1375686,72,0.470588,2,0.0,0.0
nm13759812,36,1.0,6,0.077111,
nm13763737,36,1.0,5,0.089235,
nm13764157,36,1.0,4,0.0,
nm13764565,36,1.0,5,0.0,
nm13769757,36,1.0,4,0.0,
nm1376997,36,1.0,7,0.0,
nm13770118,36,1.0,0,0.0,
nm13774145,36,1.0,7,0.0,
nm1378329,36,1.0,6,0.106239,
nm1379364,36,1.0,3,0.0,
nm13795299,36,1.0,7,0.0,
nm13798094,36,1.0,2,0.0,
nm1379894,72,0.470588,9,0.0,0.0
nm13800734,36,1.0,8,0.0,
nm13800735,36,1.0,7,0.0,
nm13800736,36,1.0,6,0.0,
nm13801747,36,1.0,6,0.0,
nm13808563,36,1.0,9,0.087137,
nm13808564,36,1.0,8,0.087137,
nm13808565,36,1.0,7,0.087137,
nm13808568,36,1.0,6,0.087137,
nm13808569,36,1.0,5,0.087137,
nm13808571,36,1.0,4,0.087137,
nm13812483,36,1.0,6,0.0,
nm13812486,36,1.0,5,0.0,
nm13812489,36,1.0,4,0.0,
nm13812490,36,1.0,3,0.0,
nm13812491,36,1.0,2,0.0,
nm13812494,36,1.0,1,0.0,
nm13812748,36,1.0,6,0.0,
nm13812781,36,1.0,5,0.0,
nm13815452,36,1.0,3,0.0,
nm13818625,36,1.0,7,0.0,
nm1382072,36,1.0,8,0.0,
nm1382197,36,1.0,1,0.0,
nm13825251,36,1.0,7,0.12426,
